threshold,precision_pct,recall_pct,fpr_pct,TP,FP
-1.96875,22.918666766985176,87.03299466279614,0.13216302986385384,76153,256122
-1.9765625,22.89138522752544,87.05470919667654,0.13240039718777516,76172,256582
-1.984375,22.863564616704977,87.07642373055691,0.13264240865499055,76191,257051
-1.9921875,22.83678123716963,87.08899530280347,0.1328632634694217,76202,257479
-2.0,22.79628350393689,87.12213853872616,0.13321983047122524,76231,258170
-2.015625,22.740989003124927,87.16213899587424,0.13370075731012665,76266,259102
-2.03125,22.684501104494387,87.20099658281809,0.13419148845153786,76300,260053
-2.046875,22.625251213829657,87.23413981874079,0.13469718405467457,76329,261033
-2.0625,22.566392604457892,87.26614018445925,0.135200815594125,76357,262009
-2.078125,22.510071109251275,87.29814055017772,0.13568741860816366,76385,262952
-2.09375,22.452775304767865,87.33356952650887,0.1361895020998494,76416,263925
-2.109375,22.393875559956754,87.35528406038927,0.1366853934004763,76435,264886
-2.125,22.335332314855656,87.38728442610773,0.1371972811946718,76463,265878
-2.140625,22.277592508992413,87.41699905141773,0.13770194476596537,76489,266856
-2.15625,22.218124264908738,87.43757071509388,0.1382086724009452,76507,267838
-2.171875,22.162702147066064,87.4752854318335,0.13871281995631718,76540,268815
-2.1875,22.106706700926754,87.51071440816467,0.13922057962314016,76571,269799
-2.203125,22.052040927961492,87.53928616327043,0.1397092467008651,76596,270746
-2.21875,21.995797475040334,87.57242939919313,0.14022061847913905,76625,271737
-2.234375,21.935352772149145,87.59300106286929,0.14074901878282475,76643,272761
-2.25,21.878576014839123,87.62157281797506,0.14126297064070653,76668,273757
-2.265625,21.822486015239548,87.65357318369352,0.14177950257819616,76696,274758
-2.28125,21.77107425117414,87.67871632818661,0.1422485610509015,76718,275667
-2.296875,21.718558095572295,87.71071669390508,0.14274032422415586,76746,276620
-2.3125,21.661898554895355,87.74728854044046,0.14327698078258666,76778,277660
-2.328125,21.608871410125495,87.789574737997,0.143795060767841,76815,278664
-2.34375,21.554239037745166,87.81814649310277,0.1443069485620365,76840,279656
-2.359375,21.498955329497747,87.84671824820856,0.1448270926109771,76865,280664
-2.375,21.448074858107073,87.88786157556086,0.14533278821411377,76901,281644
-2.390625,21.39166513718096,87.91414759025817,0.1458642846133289,76924,282674
-2.40625,21.33475298834607,87.9370049943428,0.1463973290603087,76944,283707
-2.421875,21.282273206153096,87.96100526863164,0.146896316456465,76965,284674
-2.4375,21.22794585965309,87.99071989394164,0.14742368472830755,76991,285696
-2.453125,21.17378287655981,88.02272025966012,0.14795621315936577,77019,286728
