normal,anomaly,AP,AUROC,FPR95,threshold,sequence,frame,scan,global95_TP,global95_FP,global95_FN,global95_TN,global95_precision_pct,global95_recall_pct,global95_fpr_pct,normal_p99_9,anomaly_p50,global50_TP,global50_FP,global50_FN,global50_TN,global50_precision_pct,global50_recall_pct,global50_fpr_pct,global75_TP,global75_FP,global75_FN,global75_TN,global75_precision_pct,global75_recall_pct,global75_fpr_pct,global90_TP,global90_FP,global90_FN,global90_TN,global90_precision_pct,global90_recall_pct,global90_fpr_pct,global99_TP,global99_FP,global99_FN,global99_TN,global99_precision_pct,global99_recall_pct,global99_fpr_pct
101207,21,100.0,99.99999999999999,0.0,6.59375,151,257,/home/jasongao/Data/STU/val/151/velodyne/000257.bin,21,89,0,101118,19.09090909090909,100.0,0.08793858132342625,-8.3125,11.5,14,0,7,101207,100.0,66.66666666666667,0.0,21,10,0,101197,67.74193548387096,100.0,0.009880739474542275,21,24,0,101183,46.666666666666664,100.0,0.02371377473890146,21,1193,0,100014,1.729818780889621,100.0,1.1787722193128933
101132,25,100.0,99.99999999999999,0.0,7.40625,151,258,/home/jasongao/Data/STU/val/151/velodyne/000258.bin,25,285,0,100847,8.064516129032258,100.0,0.2818099117984416,-0.361328125,11.25,18,0,7,101132,100.0,72.0,0.0,25,19,0,101113,56.81818181818182,100.0,0.018787327453229443,25,185,0,100947,11.904761904761905,100.0,0.1829292409919709,25,1374,0,99758,1.7869907076483202,100.0,1.3586204168809082
101067,25,99.54370370370371,99.99988126688237,0.0009894426469569692,10.9375,151,259,/home/jasongao/Data/STU/val/151/velodyne/000259.bin,25,196,0,100871,11.312217194570136,100.0,0.19393075880356594,-4.9375,15.4375,24,1,1,101066,96.0,96.0,0.0009894426469569692,25,5,0,101062,83.33333333333333,100.0,0.004947213234784846,25,60,0,101007,29.41176470588235,100.0,0.05936655881741815,25,979,0,100088,2.49003984063745,100.0,0.9686643513708728
101016,24,98.63661278335191,99.99971126686201,0.0019798843747525145,16.25,151,260,/home/jasongao/Data/STU/val/151/velodyne/000260.bin,24,87,0,100929,21.62162162162162,100.0,0.08612497030173438,-8.4375,17.125,24,2,0,101014,92.3076923076923,100.0,0.0019798843747525145,24,6,0,101010,80.0,100.0,0.005939653124257543,24,17,0,100999,58.53658536585366,100.0,0.016829017185396374,24,983,0,100033,2.3833167825223436,100.0,0.9731131701908609
100969,28,100.0,100.0,0.0,10.6875,151,261,/home/jasongao/Data/STU/val/151/velodyne/000261.bin,28,65,0,100904,30.107526881720432,100.0,0.06437619467361269,-9.25,15.8125,27,0,1,100969,100.0,96.42857142857143,0.0,28,1,0,100968,96.55172413793103,100.0,0.0009904029949786568,28,15,0,100954,65.11627906976744,100.0,0.014856044924679852,28,877,0,100092,3.0939226519337018,100.0,0.8685834265962821
100837,28,99.76190476190476,99.99992916432319,0.0,12.1875,151,262,/home/jasongao/Data/STU/val/151/velodyne/000262.bin,28,167,0,100670,14.35897435897436,100.0,0.16561381239029324,-6.625,17.5,27,1,1,100836,96.42857142857143,96.42857142857143,0.0009916994753909774,28,6,0,100831,82.3529411764706,100.0,0.005950196852345865,28,26,0,100811,51.851851851851855,100.0,0.025784186360165415,28,1094,0,99743,2.4955436720142603,100.0,1.0849192260777294
100996,30,99.89247311827957,99.99996699539255,0.0,5.09375,151,263,/home/jasongao/Data/STU/val/151/velodyne/000263.bin,30,119,0,100877,20.13422818791946,100.0,0.11782644857222069,-7.59375,18.125,27,0,3,100996,100.0,90.0,0.0,29,1,1,100995,96.66666666666667,96.66666666666667,0.0009901382232959722,30,16,0,100980,65.21739130434783,100.0,0.015842211572735555,30,1148,0,99848,2.5466893039049237,100.0,1.136678680343776
100661,33,97.44145607737731,99.9977120927638,0.000993433405191683,5.15625,151,264,/home/jasongao/Data/STU/val/151/velodyne/000264.bin,33,130,0,100531,20.245398773006134,100.0,0.12914634267491878,-7.0,17.75,27,0,6,100661,100.0,81.81818181818181,0.0,32,3,1,100658,91.42857142857143,96.96969696969697,0.002980300215575049,33,71,0,100590,31.73076923076923,100.0,0.07053377176860949,33,1109,0,99552,2.8896672504378285,100.0,1.1017176463575764
100270,35,97.86440244113838,99.99908817620995,0.004986536351850005,3.65625,151,265,/home/jasongao/Data/STU/val/151/velodyne/000265.bin,35,144,0,100126,19.553072625698324,100.0,0.14361224693328015,-6.59375,16.75,25,0,10,100270,100.0,71.42857142857143,0.0,34,6,1,100264,85.0,97.14285714285714,0.005983843622220006,35,40,0,100230,46.666666666666664,100.0,0.03989229081480004,35,1365,0,98905,2.5,100.0,1.3613244240550513
99743,34,99.50433244550891,99.99982307471377,0.00200515324383666,6.1875,151,266,/home/jasongao/Data/STU/val/151/velodyne/000266.bin,34,119,0,99624,22.22222222222222,100.0,0.11930661800828128,-7.3125,17.375,29,0,5,99743,100.0,85.29411764705883,0.0,34,6,0,99737,85.0,100.0,0.006015459731509981,34,30,0,99713,53.125,100.0,0.030077298657549902,34,1177,0,98566,2.8075970272502064,100.0,1.1800326839978745
99544,35,99.15331010452961,99.99965557226666,0.006027485333119023,2.15625,151,267,/home/jasongao/Data/STU/val/151/velodyne/000267.bin,35,73,0,99471,32.407407407407405,100.0,0.07333440488628144,-9.0625,18.375,28,0,7,99544,100.0,80.0,0.0,33,5,2,99539,86.84210526315789,94.28571428571429,0.005022904444265852,35,18,0,99526,66.0377358490566,100.0,0.018082455999357067,35,942,0,98602,3.5823950870010237,100.0,0.9463151972996866
99504,38,99.34957586273376,99.99973553033573,0.003014954172696575,6.125,151,268,/home/jasongao/Data/STU/val/151/velodyne/000268.bin,38,80,0,99424,32.20338983050848,100.0,0.08039877793857533,-9.0,16.625,32,0,6,99504,100.0,84.21052631578948,0.0,38,5,0,99499,88.37209302325581,100.0,0.005024923621160958,38,24,0,99480,61.29032258064516,100.0,0.0241196333815726,38,946,0,98558,3.861788617886179,100.0,0.9507155491236533
99413,41,97.67762460233298,99.99525262068832,0.0,6.96875,151,269,/home/jasongao/Data/STU/val/151/velodyne/000269.bin,41,509,0,98904,7.454545454545454,100.0,0.5120054721213524,-2.59375,16.75,31,0,10,99413,100.0,75.60975609756098,0.0,39,6,2,99407,86.66666666666667,95.1219512195122,0.006035427962137748,40,180,1,99233,18.181818181818183,97.5609756097561,0.18106283886413246,41,1666,0,97747,2.401874633860574,100.0,1.6758371641535814
99318,44,98.82526818573331,99.99938214989868,0.0030206004953784813,4.9375,151,270,/home/jasongao/Data/STU/val/151/velodyne/000270.bin,44,66,0,99252,40.0,100.0,0.06645321089832659,-8.875,17.375,33,0,11,99318,100.0,75.0,0.0,42,7,2,99311,85.71428571428571,95.45454545454545,0.0070480678225497894,44,15,0,99303,74.57627118644068,100.0,0.015103002476892407,44,1150,0,98168,3.6850921273031827,100.0,1.1578968565617511
99373,44,99.25628513661815,99.99967981059424,0.0010063095609471385,6.53125,151,271,/home/jasongao/Data/STU/val/151/velodyne/000271.bin,44,59,0,99314,42.71844660194175,100.0,0.05937226409588117,-9.8125,15.75,31,0,13,99373,100.0,70.45454545454545,0.0,44,9,0,99364,83.01886792452831,100.0,0.009056786048524248,44,27,0,99346,61.971830985915496,100.0,0.02717035814557274,44,871,0,98502,4.808743169398907,100.0,0.8764956275849577
99249,48,98.37394394688279,99.9991708564654,0.0020151336537395843,4.1875,151,272,/home/jasongao/Data/STU/val/151/velodyne/000272.bin,48,64,0,99185,42.857142857142854,100.0,0.0644842769196667,-9.0625,16.25,34,1,14,99248,97.14285714285714,70.83333333333333,0.0010075668268697921,47,5,1,99244,90.38461538461539,97.91666666666667,0.0050378341343489605,48,21,0,99228,69.56521739130434,100.0,0.021158903364265635,48,988,0,98261,4.633204633204633,100.0,0.9954760249473547
98771,51,99.69640505774959,99.99984118542376,0.001012442923530186,7.28125,151,273,/home/jasongao/Data/STU/val/151/velodyne/000273.bin,51,47,0,98724,52.04081632653061,100.0,0.047584817405918745,-9.9375,17.625,44,0,7,98771,100.0,86.27450980392157,0.0,51,7,0,98764,87.93103448275862,100.0,0.007087100464711302,51,19,0,98752,72.85714285714286,100.0,0.019236415547073532,51,824,0,97947,5.828571428571428,100.0,0.8342529689888732
98545,54,98.7495872993483,99.99931409414387,0.004059059313004211,7.4375,151,274,/home/jasongao/Data/STU/val/151/velodyne/000274.bin,54,110,0,98435,32.926829268292686,100.0,0.1116241311076158,-7.59375,18.125,44,1,10,98544,97.77777777777777,81.48148148148148,0.0010147648282510528,53,8,1,98537,86.88524590163935,98.14814814814815,0.008118118626008423,54,25,0,98520,68.35443037974683,100.0,0.02536912070627632,54,1065,0,97480,4.825737265415549,100.0,1.0807245420873712
98052,54,99.60218842700951,99.99978280609987,0.0030596010280259456,9.375,151,275,/home/jasongao/Data/STU/val/151/velodyne/000275.bin,54,93,0,97959,36.734693877551024,100.0,0.09484763186880431,-8.25,17.75,46,0,8,98052,100.0,85.18518518518519,0.0,54,12,0,98040,81.81818181818181,100.0,0.012238404112103782,54,26,0,98026,67.5,100.0,0.026516542242891527,54,1285,0,96767,4.032860343539955,100.0,1.3105291070044467
97736,59,99.88647895407013,99.99993930380423,0.0010231644429892772,6.71875,151,276,/home/jasongao/Data/STU/val/151/velodyne/000276.bin,59,84,0,97652,41.25874125874126,100.0,0.08594581321109929,-8.5,17.125,49,0,10,97736,100.0,83.05084745762711,0.0,59,7,0,97729,89.39393939393939,100.0,0.0071621511009249406,59,20,0,97716,74.68354430379746,100.0,0.020463288859785544,59,1254,0,96482,4.493526275704493,100.0,1.2830482115085537
69512,6,73.45238095238095,99.99856139947059,0.0014386005294049948,1.984375,152,327,/home/jasongao/Data/STU/val/152/velodyne/000327.bin,6,315,0,69197,1.8691588785046729,100.0,0.4531591667625734,-4.84375,2.484375,0,0,6,69512,,0.0,0.0,1,1,5,69511,50.0,16.666666666666668,0.0014386005294049948,6,21,0,69491,22.22222222222222,100.0,0.03021061111750489,6,2242,0,67270,0.2669039145907473,100.0,3.2253423869259983
70383,5,100.0,100.0,0.0,7.03125,152,328,/home/jasongao/Data/STU/val/152/velodyne/000328.bin,5,114,0,70269,4.201680672268908,100.0,0.16197093048037167,-6.375,7.71875,2,0,3,70383,100.0,40.0,0.0,5,2,0,70381,71.42857142857143,100.0,0.0028415952715854682,5,36,0,70347,12.195121951219512,100.0,0.05114871488853843,5,1811,0,68572,0.2753303964757709,100.0,2.5730645184206415
71184,6,39.99669312169311,99.9894639244774,0.030905821532928746,-1.2421875,152,330,/home/jasongao/Data/STU/val/152/velodyne/000330.bin,6,81,0,71103,6.896551724137931,100.0,0.11378961564396493,-7.625,1.234375,0,0,6,71184,,0.0,0.0,0,1,6,71183,0.0,0.0,0.0014048100696785794,6,38,0,71146,13.636363636363637,100.0,0.053382782647786016,6,1430,0,69754,0.4178272980501393,100.0,2.0088783996403685
71917,5,21.218559218559218,99.98553888510367,0.018076393620423542,-1.265625,152,331,/home/jasongao/Data/STU/val/152/velodyne/000331.bin,5,110,0,71807,4.3478260869565215,100.0,0.1529540998651223,-7.03125,0.283203125,0,0,5,71917,,0.0,0.0,0,2,5,71915,0.0,0.0,0.0027809836339113144,5,26,0,71891,16.129032258064516,100.0,0.03615278724084709,5,2018,0,69899,0.24715768660405338,100.0,2.8060124866165164
76309,5,54.02564102564102,99.99554443119422,0.010483691307709445,0.474609375,152,333,/home/jasongao/Data/STU/val/152/velodyne/000333.bin,5,1095,0,75214,0.45454545454545453,100.0,1.4349552477427303,-3.5,2.53125,0,0,5,76309,,0.0,0.0,2,1,3,76308,66.66666666666667,40.0,0.0013104614134636806,5,101,0,76208,4.716981132075472,100.0,0.13235660275983174,5,2619,0,73690,0.19054878048780488,100.0,3.4320984418613794
82294,6,14.635563711650668,99.97630446934163,0.026733419204316232,4.6875,152,335,/home/jasongao/Data/STU/val/152/velodyne/000335.bin,6,2138,0,80156,0.2798507462686567,100.0,2.5980022844921864,2.4375,6.09375,0,17,6,82277,0.0,0.0,0.02065764211242618,6,80,0,82214,6.976744186046512,100.0,0.09721243347024085,6,534,0,81760,1.1111111111111112,100.0,0.6488929934138576,6,4532,0,77762,0.13221683561040107,100.0,5.507084356089144
88634,5,2.708466790941018,99.88559694925199,0.16359410609923958,7.125,152,338,/home/jasongao/Data/STU/val/152/velodyne/000338.bin,5,432,0,88202,1.1441647597254005,100.0,0.48739761265428616,9.6875,8.625,0,72,5,88562,0.0,0.0,0.08123293544238103,5,174,0,88460,2.793296089385475,100.0,0.19631292731908748,5,288,0,88346,1.7064846416382253,100.0,0.3249317417695241,5,2803,0,85831,0.17806267806267806,100.0,3.1624433061804726
90506,5,4.380224624805862,99.75714317282832,0.962367135880494,-8.3125,152,339,/home/jasongao/Data/STU/val/152/velodyne/000339.bin,4,766,1,89740,0.5194805194805194,80.0,0.846352727995934,-4.375,-2.046875,0,0,5,90506,,0.0,0.0,0,0,5,90506,,0.0,0.0,3,66,2,90440,4.3478260869565215,60.0,0.07292334209886638,5,4187,0,86319,0.11927480916030535,100.0,4.626212626787174
92314,6,9.777817697856428,99.96316918343912,0.06607881794744026,-2.140625,152,340,/home/jasongao/Data/STU/val/152/velodyne/000340.bin,6,416,0,91898,1.4218009478672986,100.0,0.4506358732153303,-3.140625,-1.125,0,0,6,92314,,0.0,0.0,0,3,6,92311,0.0,0.0,0.0032497779318413243,6,117,0,92197,4.878048780487805,100.0,0.12674133934181164,6,3348,0,88966,0.17889087656529518,100.0,3.6267521719349176
93834,6,100.0,100.0,0.0,10.8125,152,341,/home/jasongao/Data/STU/val/152/velodyne/000341.bin,6,79,0,93755,7.0588235294117645,100.0,0.0841912313234009,-8.375,11.5,6,0,0,93834,100.0,100.0,0.0,6,4,0,93830,60.0,100.0,0.004262847155615235,6,27,0,93807,18.181818181818183,100.0,0.02877421830040284,6,1607,0,92227,0.3719776813391196,100.0,1.7125988447684208
94813,6,94.84126984126983,99.99964843077076,0.0010547076877643361,4.40625,152,342,/home/jasongao/Data/STU/val/152/velodyne/000342.bin,6,78,0,94735,7.142857142857143,100.0,0.08226719964561821,-8.375,6.96875,2,0,4,94813,100.0,33.333333333333336,0.0,6,1,0,94812,85.71428571428571,100.0,0.0010547076877643361,6,20,0,94793,23.076923076923077,100.0,0.021094153755286723,6,1731,0,93082,0.3454231433506045,100.0,1.8256990075200659
95496,7,100.0,100.0,0.0,0.671875,152,343,/home/jasongao/Data/STU/val/152/velodyne/000343.bin,7,189,0,95307,3.5714285714285716,100.0,0.19791404875596882,-7.15625,3.296875,0,0,7,95496,,0.0,0.0,4,0,3,95496,100.0,57.142857142857146,0.0,7,2,0,95494,77.77777777777777,100.0,0.0020943285582642203,7,2723,0,92773,0.2564102564102564,100.0,2.851428332076736
95951,5,70.55555555555554,99.99624808496004,0.013548582088774479,-0.2138671875,152,344,/home/jasongao/Data/STU/val/152/velodyne/000344.bin,5,96,0,95855,4.9504950495049505,100.0,0.10005106773248845,-7.96875,1.859375,0,0,5,95951,,0.0,0.0,0,0,5,95951,,0.0,0.0,5,40,0,95911,11.11111111111111,100.0,0.04168794488853686,5,1674,0,94277,0.29779630732578916,100.0,1.7446404935852675
96739,7,93.6734693877551,99.9994093089949,0.003101127776801497,5.1875,152,345,/home/jasongao/Data/STU/val/152/velodyne/000345.bin,7,114,0,96625,5.785123966942149,100.0,0.11784285551845688,-7.59375,7.09375,0,0,7,96739,,0.0,0.0,7,6,0,96733,53.84615384615385,100.0,0.006202255553602994,7,25,0,96714,21.875,100.0,0.025842731473345808,7,1341,0,95398,0.5192878338278932,100.0,1.3862041162302692
97640,6,81.34920634920636,99.99880513450772,0.0020483408439164277,7.09375,152,346,/home/jasongao/Data/STU/val/152/velodyne/000346.bin,6,113,0,97527,5.042016806722689,100.0,0.11573125768127816,-7.4375,7.78125,2,0,4,97640,100.0,33.333333333333336,0.0,6,2,0,97638,75.0,100.0,0.0020483408439164277,6,21,0,97619,22.22222222222222,100.0,0.021507578861122492,6,1185,0,96455,0.5037783375314862,100.0,1.2136419500204834
98450,9,100.0,100.0,0.0,10.0625,152,347,/home/jasongao/Data/STU/val/152/velodyne/000347.bin,9,95,0,98355,8.653846153846153,100.0,0.09649568308786186,-8.0625,12.0625,9,0,0,98450,100.0,100.0,0.0,9,10,0,98440,47.36842105263158,100.0,0.01015744032503809,9,30,0,98420,23.076923076923077,100.0,0.03047232097511427,9,1981,0,96469,0.45226130653266333,100.0,2.012188928390046
98742,7,96.1734693877551,99.9997106456364,0.0010127402726296815,10.3125,152,348,/home/jasongao/Data/STU/val/152/velodyne/000348.bin,7,613,0,98129,1.1290322580645162,100.0,0.6208097871219946,0.5546875,11.1875,7,1,0,98741,87.5,100.0,0.0010127402726296815,7,21,0,98721,25.0,100.0,0.02126754572522331,7,358,0,98384,1.917808219178082,100.0,0.36256101760142595,7,2023,0,96719,0.3448275862068966,100.0,2.0487735715298454
98944,9,96.26543209876543,99.99971925758229,0.001010672703751617,13.1875,152,349,/home/jasongao/Data/STU/val/152/velodyne/000349.bin,9,409,0,98535,2.15311004784689,100.0,0.41336513583441137,-4.78125,15.25,9,1,0,98943,90.0,100.0,0.001010672703751617,9,10,0,98934,47.36842105263158,100.0,0.01010672703751617,9,40,0,98904,18.367346938775512,100.0,0.04042690815006468,9,2190,0,96754,0.4092769440654843,100.0,2.2133732212160413
99222,7,100.0,100.0,0.0,13.375,152,350,/home/jasongao/Data/STU/val/152/velodyne/000350.bin,7,493,0,98729,1.4,100.0,0.4968656144806595,-4.6875,14.125,7,0,0,99222,100.0,100.0,0.0,7,9,0,99213,43.75,100.0,0.009070569027030295,7,60,0,99162,10.447761194029852,100.0,0.06047046018020197,7,2133,0,97089,0.32710280373831774,100.0,2.14972485940618
98927,10,100.0,100.0,0.0,10.625,152,351,/home/jasongao/Data/STU/val/152/velodyne/000351.bin,10,86,0,98841,10.416666666666666,100.0,0.08693278882408241,-8.1875,12.6875,10,0,0,98927,100.0,100.0,0.0,10,7,0,98920,58.8235294117647,100.0,0.007075924671727638,10,26,0,98901,27.77777777777778,100.0,0.026282005923559795,10,1585,0,97342,0.6269592476489029,100.0,1.6021915149554722
99518,9,98.88888888888889,99.99988835073945,0.0010048433449225266,11.5625,152,352,/home/jasongao/Data/STU/val/152/velodyne/000352.bin,9,110,0,99408,7.563025210084033,100.0,0.11053276794147793,-7.53125,14.6875,9,3,0,99515,75.0,100.0,0.00301453003476758,9,11,0,99507,45.0,100.0,0.011053276794147792,9,26,0,99492,25.714285714285715,100.0,0.026125926967985692,9,1362,0,98156,0.6564551422319475,100.0,1.3685966357844812
99767,9,91.21572871572872,99.99910903516303,0.0030070063247366365,9.1875,152,353,/home/jasongao/Data/STU/val/152/velodyne/000353.bin,9,364,0,99403,2.4128686327077746,100.0,0.36485010073471186,-5.375,12.3125,7,3,2,99764,70.0,77.77777777777777,0.0030070063247366365,9,4,0,99763,69.23076923076923,100.0,0.004009341766315515,9,36,0,99731,20.0,100.0,0.03608407589683964,9,1937,0,97830,0.4624871531346352,100.0,1.9415237503382883
99790,13,98.5576923076923,99.999768745134,0.003006313257841467,2.4375,152,354,/home/jasongao/Data/STU/val/152/velodyne/000354.bin,13,125,0,99665,9.420289855072463,100.0,0.12526305241006114,-7.34375,12.5625,12,0,1,99790,100.0,92.3076923076923,0.0,12,3,1,99787,80.0,92.3076923076923,0.003006313257841467,13,25,0,99765,34.21052631578947,100.0,0.025052610482012225,13,1456,0,98334,0.8849557522123894,100.0,1.459064034472392
99867,12,100.0,100.0,0.0,10.5625,152,355,/home/jasongao/Data/STU/val/152/velodyne/000355.bin,12,314,0,99553,3.6809815950920246,100.0,0.31441817617431184,-4.71875,13.0625,12,0,0,99867,100.0,100.0,0.0,12,3,0,99864,80.0,100.0,0.0030039953137673105,12,61,0,99806,16.438356164383563,100.0,0.06108123804660198,12,1877,0,97990,0.6352567496029645,100.0,1.8794997346470805
99925,12,96.52417027417027,99.99958302059879,0.0020015011258443832,15.3125,152,356,/home/jasongao/Data/STU/val/152/velodyne/000356.bin,12,273,0,99652,4.2105263157894735,100.0,0.2732049036777583,-4.09375,17.125,12,3,0,99922,80.0,100.0,0.003002251688766575,12,8,0,99917,60.0,100.0,0.008006004503377533,12,82,0,99843,12.76595744680851,100.0,0.08206154615961972,12,1237,0,98688,0.9607686148919136,100.0,1.237928446334751
99983,15,99.58333333333333,99.99993332199807,0.001000170028904914,6.28125,152,357,/home/jasongao/Data/STU/val/152/velodyne/000357.bin,15,307,0,99676,4.658385093167702,100.0,0.3070521988738085,-2.484375,14.8125,12,0,3,99983,100.0,80.0,0.0,15,3,0,99980,83.33333333333333,100.0,0.0030005100867147414,15,134,0,99849,10.06711409395973,100.0,0.13402278387325844,15,1226,0,98757,1.20870265914585,100.0,1.2262084554374244
100030,15,100.0,100.0,0.0,7.3125,152,358,/home/jasongao/Data/STU/val/152/velodyne/000358.bin,15,375,0,99655,3.8461538461538463,100.0,0.37488753373987804,1.359375,15.4375,14,0,1,100030,100.0,93.33333333333333,0.0,15,33,0,99997,31.25,100.0,0.032990102969109265,15,215,0,99815,6.521739130434782,100.0,0.21493551934419675,15,1709,0,98321,0.8700696055684455,100.0,1.7084874537638708
100252,18,99.20634920634922,99.9998337522776,0.0029924590033116546,4.5625,152,359,/home/jasongao/Data/STU/val/152/velodyne/000359.bin,18,235,0,100017,7.1146245059288535,100.0,0.2344092885927463,-3.59375,14.75,13,0,5,100252,100.0,72.22222222222223,0.0,18,5,0,100247,78.26086956521739,100.0,0.004987431672186091,18,102,0,100150,15.0,100.0,0.10174360611259625,18,1395,0,98857,1.2738853503184713,100.0,1.3914934365399194
99931,22,90.9172755220186,99.98821914393659,0.09406490478430117,-2.375,152,360,/home/jasongao/Data/STU/val/152/velodyne/000360.bin,22,268,0,99663,7.586206896551724,100.0,0.2681850476829012,-2.5,14.75,17,0,5,99931,100.0,77.27272727272727,0.0,20,4,2,99927,83.33333333333333,90.9090909090909,0.004002761905714944,21,143,1,99788,12.804878048780488,95.45454545454545,0.14309873812930923,22,1585,0,98346,1.3690105787181084,100.0,1.5860944051395462
99649,19,92.88354165813809,99.99825704010551,0.010035223634958705,6.34375,152,361,/home/jasongao/Data/STU/val/152/velodyne/000361.bin,19,348,0,99301,5.177111716621253,100.0,0.34922578249656294,0.4609375,18.25,12,1,7,99648,92.3076923076923,63.1578947368421,0.0010035223634958705,19,28,0,99621,40.42553191489362,100.0,0.028098626177884375,19,206,0,99443,8.444444444444445,100.0,0.20672560688014932,19,2047,0,97602,0.9196515004840271,100.0,2.054210278076047
99099,26,100.0,100.0,0.0,9.9375,152,362,/home/jasongao/Data/STU/val/152/velodyne/000362.bin,26,159,0,98940,14.054054054054054,100.0,0.16044561499106955,-6.59375,13.5625,24,0,2,99099,100.0,92.3076923076923,0.0,26,0,0,99099,100.0,100.0,0.0,26,57,0,99042,31.325301204819276,100.0,0.057518239336421154,26,1537,0,97562,1.6634676903390915,100.0,1.5509742782470055
98372,26,96.96685428392746,99.99622703771242,0.0,7.78125,152,363,/home/jasongao/Data/STU/val/152/velodyne/000363.bin,26,234,0,98138,10.0,100.0,0.237872565364128,-5.59375,12.625,22,0,4,98372,100.0,84.61538461538461,0.0,25,0,1,98372,100.0,96.15384615384616,0.0,25,40,1,98332,38.46153846153846,96.15384615384616,0.04066197698532103,26,1512,0,96860,1.6905071521456436,100.0,1.537022730045135
97791,27,99.73055065647658,99.99992425266734,0.001022588990806925,10.5,152,364,/home/jasongao/Data/STU/val/152/velodyne/000364.bin,27,256,0,97535,9.540636042402827,100.0,0.2617827816465728,-4.28125,14.875,26,1,1,97790,96.29629629629629,96.29629629629629,0.001022588990806925,27,7,0,97784,79.41176470588235,100.0,0.007158122935648475,27,66,0,97725,29.032258064516128,100.0,0.06749087339325704,27,1998,0,95793,1.3333333333333333,100.0,2.0431328036322363
96753,35,100.0,99.99999999999999,0.0,8.0,152,365,/home/jasongao/Data/STU/val/152/velodyne/000365.bin,35,132,0,96621,20.95808383233533,100.0,0.1364298781433134,-6.96875,14.5625,33,0,2,96753,100.0,94.28571428571429,0.0,35,3,0,96750,92.10526315789474,100.0,0.003100679048711668,35,26,0,96727,57.377049180327866,100.0,0.02687255175550112,35,1354,0,95399,2.5197984161267097,100.0,1.3994398106518662
95894,39,95.49136178874014,99.99506666816406,0.02189918034496423,1.734375,152,366,/home/jasongao/Data/STU/val/152/velodyne/000366.bin,39,164,0,95730,19.211822660098523,100.0,0.171022170313054,-5.375,13.625,34,4,5,95890,89.47368421052632,87.17948717948718,0.004171272446659853,37,19,2,95875,66.07142857142857,94.87179487179488,0.019813544121634306,38,60,1,95834,38.775510204081634,97.43589743589743,0.0625690866998978,39,1340,0,94554,2.828136330674402,100.0,1.397376269631051
94942,51,95.02481740109008,99.96463269009232,0.032651513555644496,0.2431640625,152,367,/home/jasongao/Data/STU/val/152/velodyne/000367.bin,50,608,1,94334,7.598784194528875,98.03921568627452,0.6403909755429631,-1.9375,12.25,40,0,11,94942,100.0,78.43137254901961,0.0,48,13,3,94929,78.68852459016394,94.11764705882354,0.013692570200754145,50,246,1,94696,16.89189189189189,98.03921568627452,0.25910555918350153,51,1879,0,93063,2.6424870466321244,100.0,1.9791030313243876
94107,58,98.81843846991347,99.99907478757673,0.008500961671289064,2.96875,152,368,/home/jasongao/Data/STU/val/152/velodyne/000368.bin,58,356,0,93751,14.009661835748792,100.0,0.37829279437236335,-4.34375,13.5,48,0,10,94107,100.0,82.75862068965517,0.0,56,8,2,94099,87.5,96.55172413793103,0.008500961671289064,58,64,0,94043,47.540983606557376,100.0,0.06800769337031251,58,1454,0,92653,3.835978835978836,100.0,1.5450497837567876
93813,70,98.69676096615039,99.99888075213457,0.00746165243622952,6.84375,152,369,/home/jasongao/Data/STU/val/152/velodyne/000369.bin,70,233,0,93580,23.102310231023104,100.0,0.24836643109163975,-3.96875,13.375,60,1,10,93812,98.36065573770492,85.71428571428571,0.0010659503480327885,69,15,1,93798,82.14285714285714,98.57142857142857,0.01598925522049183,70,83,0,93730,45.751633986928105,100.0,0.08847387888672145,70,1413,0,92400,4.720161834120027,100.0,1.5061878417703303
93531,77,90.14349556550184,99.84075007008579,0.8200489677219317,-11.5625,152,370,/home/jasongao/Data/STU/val/152/velodyne/000370.bin,71,330,6,93201,17.705735660847882,92.20779220779221,0.35282419732495107,-3.265625,12.1875,58,0,19,93531,100.0,75.32467532467533,0.0,69,9,8,93522,88.46153846153847,89.6103896103896,0.009622478108862303,69,106,8,93425,39.42857142857143,89.6103896103896,0.11333140883771156,75,1623,2,91908,4.41696113074205,97.40259740259741,1.7352535522981685
93379,11,23.706196160741616,99.98091842725005,0.028914424013964598,2.125,152,371,/home/jasongao/Data/STU/val/152/velodyne/000371.bin,11,132,0,93247,7.6923076923076925,100.0,0.14135940629049357,-5.1875,7.25,1,15,10,93364,6.25,9.090909090909092,0.016063568896646997,10,25,1,93354,28.571428571428573,90.9090909090909,0.026772614827744998,11,72,0,93307,13.25301204819277,100.0,0.0771051307039056,11,1150,0,92229,0.9474590869939707,100.0,1.2315402820762698
89394,22,3.4972358242955823,99.64836464517651,0.6577622659238875,-13.8125,152,396,/home/jasongao/Data/STU/val/152/velodyne/000396.bin,10,247,12,89147,3.8910505836575875,45.45454545454545,0.27630489742040854,0.578125,-8.9375,0,0,22,89394,,0.0,0.0,0,26,22,89368,0.0,0.0,0.02908472604425353,7,161,15,89233,4.166666666666667,31.818181818181817,0.180101572812493,21,736,1,88658,2.774108322324967,95.45454545454545,0.8233214757142537
