index,group,unit,frame,geometry_sources,visit1,visit2,update1,update2,label,points,wrong_both,corrected,newly_wrong,correct_both,bce_improved,score_change_mean,bce1,score1,wrong1,rank_error1,AP1,bce2,score2,wrong2,rank_error2,AP2,rank_inverted_both,rank_corrected,rank_newly_inverted,rank_improved,rank_worsened,point_examples,persistent_ranges,persistent_source_classes
4510,anomaly_nuscenes,scene-0886,22689,"[""9ffc4f4c210c79cd6747a1bea5c01471751bd00f827b289b8d99542e4a36f922"",""a0143bbc2cfa5b0ad226b044b422866653991215c41dce5315751a5e84e0723e"",""a0cc17b1158be6640b1531fa4b680a620883dc5d1f4af32188217a097ac5468f"",""a0f85370e9bea43f51884676290f7294add9d69ee30b3ecf9eb4098aaad10cbe""]",3813,10734,477,1342,0,22606,117,213,22,22254,22154,-2.5593790897888113,0.04649963578853223,-5.49079441022295,330,4.899992513900326e-05,99.33997982467798,0.021056977649689872,-8.050173500011761,139,1.803469466921648e-05,99.70509499866397,8,63,5,64,8,"[{""slot"":10091,""score1"":6.78125,""score2"":13.75,""bce1"":6.782384211980383,""bce2"":13.75000106770344,""rank1"":0.03076923076923077,""rank2"":0.05384615384615385},{""slot"":6775,""score1"":7.59375,""score2"":9.9375,""bce1"":7.594253462291325,""bce2"":9.937548326805908,""rank1"":0.038461538461538464,""rank2"":0.038461538461538464},{""slot"":2599,""score1"":3.328125,""score2"":8.625,""bce1"":3.3633572699705665,""bce2"":8.625179544086421,""rank1"":0.0,""rank2"":0.038461538461538464}]","[37,41,2,37]","{""17"":18,""23"":12,""24"":67,""25"":1,""28"":19}"
4510,anomaly_nuscenes,scene-0886,22689,"[""9ffc4f4c210c79cd6747a1bea5c01471751bd00f827b289b8d99542e4a36f922"",""a0143bbc2cfa5b0ad226b044b422866653991215c41dce5315751a5e84e0723e"",""a0cc17b1158be6640b1531fa4b680a620883dc5d1f4af32188217a097ac5468f"",""a0f85370e9bea43f51884676290f7294add9d69ee30b3ecf9eb4098aaad10cbe""]",3813,10734,477,1342,1,130,0,0,0,130,128,12.164783653846154,0.0002981374382231856,19.221274038461537,0,4.8999925139003257e-05,99.33997982467798,3.6270963736273155e-05,31.38605769230769,0,1.8034694669216478e-05,99.70509499866397,5,0,2,5,2,"[{""slot"":2439,""score1"":5.09375,""score2"":6.40625,""bce1"":0.006116228241867689,""bce2"":0.0016498431849533153,""rank1"":0.0010395470229142706,""rank2"":0.0005750685658674689},{""slot"":2407,""score1"":4.96875,""score2"":6.59375,""bce1"":0.006927779818205781,""bce2"":0.0013679608776355305,""rank1"":0.0015040254799610724,""rank2"":0.000530832522339202},{""slot"":2471,""score1"":5.375,""score2"":6.9375,""bce1"":0.004620229018803927,""bce2"":0.0009702224814343832,""rank1"":0.0005750685658674689,""rank2"":0.0004423604352826683}]","[0,0,0,0]",{}
4511,normal_nuscenes,scene-0886,22681,[],4884,10225,611,1279,0,17352,26,13,9,17304,16333,-1.011236110773434,0.01310448992666471,-7.388267225139753,39,,,0.010120159930496328,-8.399503335913188,35,,,,,,,,"[{""slot"":19124,""score1"":8.125,""score2"":11.0625,""bce1"":8.125296000917462,""bce2"":11.06251568967281,""rank1"":null,""rank2"":null},{""slot"":19156,""score1"":7.875,""score2"":10.9375,""bce1"":7.8753800567271615,""bce2"":10.937517778709903,""rank1"":null,""rank2"":null},{""slot"":19188,""score1"":8.875,""score2"":9.875,""bce1"":8.875139831851666,""bce2"":9.875051443536938,""rank1"":null,""rank2"":null}]","[0,0,6,20]","{""2"":7,""9"":2,""25"":5,""27"":6,""28"":6}"
4512,anomaly_nuscenes,scene-0886,22679,"[""9ffc4f4c210c79cd6747a1bea5c01471751bd00f827b289b8d99542e4a36f922"",""a0143bbc2cfa5b0ad226b044b422866653991215c41dce5315751a5e84e0723e"",""a0cc17b1158be6640b1531fa4b680a620883dc5d1f4af32188217a097ac5468f"",""a0f85370e9bea43f51884676290f7294add9d69ee30b3ecf9eb4098aaad10cbe""]",2506,7663,314,958,0,17361,92,78,34,17157,16900,-2.6178244544671334,0.038164229255335885,-5.438932172837781,170,0.0005396605966849615,96.98552753986883,0.02204892129883252,-8.056756627304916,126,0.00047897449400819016,97.57173058196238,187,176,148,179,150,"[{""slot"":9259,""score1"":22.25,""score2"":17.25,""bce1"":22.250000000217245,""bce2"":17.250000032241868,""rank1"":0.2916666666666667,""rank2"":0.17857142857142858},{""slot"":9323,""score1"":21.875,""score2"":16.625,""bce1"":21.87500000031609,""bce2"":16.625000060235738,""rank1"":0.2857142857142857,""rank2"":0.16071428571428573},{""slot"":9291,""score1"":22.125,""score2"":16.375,""bce1"":22.12500000024617,""bce2"":16.375000077344215,""rank1"":0.2857142857142857,""rank2"":0.14285714285714285}]","[0,55,1,36]","{""2"":1,""9"":2,""17"":12,""24"":56,""28"":17,""30"":4}"
4512,anomaly_nuscenes,scene-0886,22679,"[""9ffc4f4c210c79cd6747a1bea5c01471751bd00f827b289b8d99542e4a36f922"",""a0143bbc2cfa5b0ad226b044b422866653991215c41dce5315751a5e84e0723e"",""a0cc17b1158be6640b1531fa4b680a620883dc5d1f4af32188217a097ac5468f"",""a0f85370e9bea43f51884676290f7294add9d69ee30b3ecf9eb4098aaad10cbe""]",2506,7663,314,958,1,84,2,0,0,82,68,2.8190104166666665,0.03885105904737986,20.901599702380953,2,0.0005396605966849616,96.98552753986883,0.04328312532839132,23.72061011904762,2,0.0004789744940081902,97.57173058196238,15,10,0,15,0,"[{""slot"":1991,""score1"":-1.3984375,""score2"":-1.671875,""bce1"":1.6191641913607044,""bce2"":1.8440573559542,""rank1"":0.020620931973964633,""rank2"":0.01926732331086919},{""slot"":1767,""score1"":-1.4296875,""score2"":-1.609375,""bce1"":1.644301754432129,""bce2"":1.7917070424745012,""rank1"":0.02088013363285525,""rank2"":0.018979321467657392}]","[2,0,0,0]",{}
4513,normal_nuscenes,scene-0887,22698,[],2321,8836,291,1105,0,17333,27,85,9,17212,16943,-2.0306321471312287,0.02220778714266974,-6.013136253913744,112,,,0.006523199313631952,-8.043768401044971,36,,,,,,,,"[{""slot"":6740,""score1"":8.0625,""score2"":3.28125,""bce1"":8.062815088329195,""bce2"":3.318142284148856,""rank1"":null,""rank2"":null},{""slot"":26804,""score1"":7.5,""score2"":3.046875,""bce1"":7.500552931475361,""bce2"":3.0932882009681033,""rank1"":null,""rank2"":null},{""slot"":6612,""score1"":5.25,""score2"":2.875,""bce1"":5.255233798151743,""bce2"":2.9298821791580782,""rank1"":null,""rank2"":null}]","[13,0,4,10]","{""17"":6,""24"":13,""25"":8}"
4514,anomaly_nuscenes,scene-0887,22694,"[""a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b"",""a48fffb471f470855bb38821866c82532c61079b795472d229086514f0dc0f75"",""a49036d1cc1dd24a9e79828c482a10933ce90f3eaf27d4f5268a7f3d81640ba2"",""a4fa862a6694bd6d6bf34a17dcce899a4d11c5fbd1e37fd7127b4352ea460f4d""]",821,7730,103,967,0,16809,92,427,37,16253,16464,-3.3654490111237143,0.1325956071840326,-3.7971043184756863,519,0.0013057799370475378,96.13111358848275,0.026703339072902708,-7.162553329599401,129,3.3606133391826176e-06,99.99144937089078,11,657,3,668,3,"[{""slot"":20423,""score1"":5.4375,""score2"":10.9375,""bce1"":5.441840910152833,""bce2"":10.937517778709903,""rank1"":0.5603053435114503,""rank2"":0.010687022900763359},{""slot"":20583,""score1"":5.34375,""score2"":10.3125,""bce1"":5.348516541842647,""bce2"":10.312533214746551,""rank1"":0.26259541984732826,""rank2"":0.010687022900763359},{""slot"":9487,""score1"":4.8125,""score2"":9.625,""bce1"":4.820594665109888,""bce2"":9.625066054326394,""rank1"":0.013740458015267175,""rank2"":0.010687022900763359}]","[18,64,2,8]","{""17"":1,""24"":26,""25"":9,""26"":56}"
4514,anomaly_nuscenes,scene-0887,22694,"[""a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b"",""a48fffb471f470855bb38821866c82532c61079b795472d229086514f0dc0f75"",""a49036d1cc1dd24a9e79828c482a10933ce90f3eaf27d4f5268a7f3d81640ba2"",""a4fa862a6694bd6d6bf34a17dcce899a4d11c5fbd1e37fd7127b4352ea460f4d""]",821,7730,103,967,1,655,0,5,0,650,655,23.765786020992365,0.012243778287525877,5.3447578721374045,5,0.0013057799370475376,96.13111358848275,1.4264193963189617e-05,29.110543893129773,0,3.3606133391826168e-06,99.99144937089078,7,479,0,486,0,"[{""slot"":20135,""score1"":-0.47265625,""score2"":4.78125,""bce1"":0.9571446595696314,""bce2"":0.008350547451545471,""rank1"":0.039710869177226486,""rank2"":0.0008328871437920162},{""slot"":20231,""score1"":-0.466796875,""score2"":8.25,""bce1"":0.9535392750544036,""bce2"":0.000261224435227779,""rank1"":0.03959188529954191,""rank2"":0.00023796775536914747},{""slot"":19654,""score1"":1.8203125,""score2"":8.4375,""bce1"":0.15012125182994884,""bce2"":0.0002165674989431047,""rank1"":0.02025700517579868,""rank2"":0.00023796775536914747}]","[0,0,0,0]",{}
4515,normal_nuscenes,scene-0887,22701,[],4947,11892,619,1487,0,17654,62,8,32,17552,13116,-0.2497072506156205,0.015086220789126503,-7.485641671372281,70,,,0.01751974801141369,-7.735348921987901,94,,,,,,,,"[{""slot"":8535,""score1"":0.376953125,""score2"":9.0625,""bce1"":0.899281276495818,""bce2"":9.062615926062353,""rank1"":null,""rank2"":null},{""slot"":8568,""score1"":1.5703125,""score2"":8.875,""bce1"":1.7592621907645336,""bce2"":8.875139831851666,""rank1"":null,""rank2"":null},{""slot"":8503,""score1"":0.302734375,""score2"":8.6875,""bce1"":0.8559268994849161,""bce2"":8.687668666977464,""rank1"":null,""rank2"":null}]","[9,0,10,43]","{""2"":4,""17"":12,""24"":9,""25"":15,""26"":7,""28"":15}"
4516,anomaly_nuscenes,scene-0887,22711,"[""a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b"",""a48fffb471f470855bb38821866c82532c61079b795472d229086514f0dc0f75"",""a49036d1cc1dd24a9e79828c482a10933ce90f3eaf27d4f5268a7f3d81640ba2"",""a4fa862a6694bd6d6bf34a17dcce899a4d11c5fbd1e37fd7127b4352ea460f4d""]",1071,12284,134,1536,0,16974,61,576,6,16331,16567,-2.700424183548529,0.0849499403301138,-4.888828139598959,637,0.0004897873398579278,98.70303184642914,0.020179541267529414,-7.589252323147488,67,9.939416545405784e-07,99.99718145556693,3,226,0,229,0,"[{""slot"":9967,""score1"":3.40625,""score2"":13.3125,""bce1"":3.438877232982344,""bce2"":13.312501653690953,""rank1"":0.009202453987730062,""rank2"":0.007668711656441718},{""slot"":9935,""score1"":3.421875,""score2"":12.5,""bce1"":3.454004433772116,""bce2"":12.500003726646229,""rank1"":0.009202453987730062,""rank2"":0.007668711656441718},{""slot"":20391,""score1"":5.78125,""score2"":10.375,""bce1"":5.784330108517837,""bce2"":10.375031202398183,""rank1"":0.26380368098159507,""rank2"":0.0015337423312883436}]","[15,21,1,24]","{""2"":5,""9"":2,""17"":15,""24"":21,""25"":1,""26"":15,""28"":2}"
4516,anomaly_nuscenes,scene-0887,22711,"[""a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b"",""a48fffb471f470855bb38821866c82532c61079b795472d229086514f0dc0f75"",""a49036d1cc1dd24a9e79828c482a10933ce90f3eaf27d4f5268a7f3d81640ba2"",""a4fa862a6694bd6d6bf34a17dcce899a4d11c5fbd1e37fd7127b4352ea460f4d""]",1071,12284,134,1536,1,652,0,0,0,652,652,31.519627108895705,0.004423197719453778,5.7690040260736195,0,0.0004897873398579278,98.70303184642914,1.975440729087797e-07,37.28863113496933,0,9.939416545405784e-07,99.99718145556693,5,175,0,180,0,"[{""slot"":20135,""score1"":2.40625,""score2"":10.375,""bce1"":0.08631780957225904,""bce2"":3.12023981837297e-05,""rank1"":0.0059502768940732885,""rank2"":0.00014728408153646754},{""slot"":20231,""score1"":2.25,""score2"":10.375,""bce1"":0.10020655891674721,""bce2"":3.12023981837297e-05,""rank1"":0.006333215506068104,""rank2"":0.00014728408153646754},{""slot"":20199,""score1"":2.34375,""score2"":10.4375,""bce1"":0.09163715709404405,""bce2"":2.9311968151142234e-05,""rank1"":0.006068104159302462,""rank2"":0.00011782726522917403}]","[0,0,0,0]",{}
4517,normal_nuscenes,scene-0887,22718,[],1832,7655,230,957,0,17685,31,14,9,17631,16627,-1.8002882750653804,0.008563581242485584,-6.457415607550537,45,,,0.011885071792589541,-8.257703882615917,40,,,,,,,,"[{""slot"":10392,""score1"":3.78125,""score2"":11.875,""bce1"":3.803788275020599,""bce2"":11.875006962280487,""rank1"":null,""rank2"":null},{""slot"":10360,""score1"":3.25,""score2"":11.5,""bce1"":3.288041371687783,""bce2"":11.50001013004229,""rank1"":null,""rank2"":null},{""slot"":10328,""score1"":2.109375,""score2"":8.375,""bce1"":2.223876001310483,""bce2"":8.37523053329275,""rank1"":null,""rank2"":null}]","[0,0,9,22]","{""2"":3,""9"":5,""17"":9,""24"":1,""25"":6,""26"":6,""28"":1}"
4518,anomaly_nuscenes,scene-0887,22723,"[""a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b"",""a48fffb471f470855bb38821866c82532c61079b795472d229086514f0dc0f75"",""a49036d1cc1dd24a9e79828c482a10933ce90f3eaf27d4f5268a7f3d81640ba2"",""a4fa862a6694bd6d6bf34a17dcce899a4d11c5fbd1e37fd7127b4352ea460f4d""]",2651,7573,332,947,0,16996,73,237,5,16681,16890,-2.948102169301712,0.04617644569280927,-5.826646230674738,310,0.0001675959954378406,99.59136237813418,0.016109200280738974,-8.77474839997645,78,4.435432771511849e-06,99.98825610492574,16,159,2,175,2,"[{""slot"":20615,""score1"":11.125,""score2"":14.25,""bce1"":11.125014739090595,""bce2"":14.250000647595009,""rank1"":0.17692307692307693,""rank2"":0.018461538461538463},{""slot"":20583,""score1"":11.0625,""score2"":13.9375,""bce1"":11.06251568967281,""bce2"":13.937500885157322,""rank1"":0.17692307692307693,""rank2"":0.01769230769230769},{""slot"":9903,""score1"":5.03125,""score2"":12.5625,""bce1"":5.037759409910152,""bce2"":12.562503500860542,""rank1"":0.03923076923076923,""rank2"":0.012307692307692308}]","[22,38,0,13]","{""2"":2,""9"":2,""17"":4,""24"":29,""25"":2,""26"":31,""28"":3}"
4518,anomaly_nuscenes,scene-0887,22723,"[""a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b"",""a48fffb471f470855bb38821866c82532c61079b795472d229086514f0dc0f75"",""a49036d1cc1dd24a9e79828c482a10933ce90f3eaf27d4f5268a7f3d81640ba2"",""a4fa862a6694bd6d6bf34a17dcce899a4d11c5fbd1e37fd7127b4352ea460f4d""]",2651,7573,332,947,1,650,0,0,0,650,639,11.441021634615385,0.0037316692023534473,16.381742788461537,0,0.00016759599543784057,99.59136237813418,0.00011564097700573266,27.822764423076922,0,4.435432771511849e-06,99.98825610492574,9,106,3,114,4,"[{""slot"":20135,""score1"":1.1328125,""score2"":2.640625,""bce1"":0.27924104839551034,""bce2"":0.06888843655172094,""rank1"":0.01029654036243822,""rank2"":0.001029654036243822},{""slot"":20231,""score1"":1.828125,""score2"":5.875,""bce1"":0.14903587178522149,""bce2"":0.002804856903083025,""rank1"":0.0051188514944692865,""rank2"":0.0002353494939985879},{""slot"":20199,""score1"":2.015625,""score2"":6.375,""bce1"":0.12507823124401732,""bce2"":0.0017021702816454162,""rank1"":0.004765827253471405,""rank2"":0.0002353494939985879}]","[0,0,0,0]",{}
4519,normal_nuscenes,scene-0887,22727,[],4890,11031,612,1379,0,17663,7,10,10,17636,15850,-0.8357187230191644,0.004789353691157356,-7.453344730709145,17,,,0.00392790669076499,-8.289063453728309,17,,,,,,,,"[{""slot"":27474,""score1"":1.046875,""score2"":6.125,""bce1"":1.3477444961619363,""bce2"":6.1271851020429065,""rank1"":null,""rank2"":null},{""slot"":10872,""score1"":2.65625,""score2"":3.734375,""bce1"":2.724105843996778,""bce2"":3.7579822398492166,""rank1"":null,""rank2"":null},{""slot"":10904,""score1"":0.384765625,""score2"":3.171875,""bce1"":0.903922528383384,""bce2"":3.212944882141453,""rank1"":null,""rank2"":null}]","[0,0,0,7]","{""17"":4,""25"":1,""28"":2}"
4520,anomaly_nuscenes,scene-0887,22726,"[""a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b"",""a48fffb471f470855bb38821866c82532c61079b795472d229086514f0dc0f75"",""a49036d1cc1dd24a9e79828c482a10933ce90f3eaf27d4f5268a7f3d81640ba2"",""a4fa862a6694bd6d6bf34a17dcce899a4d11c5fbd1e37fd7127b4352ea460f4d""]",4657,9825,583,1229,0,17047,76,82,29,16860,16550,-1.9463455344306595,0.02696543133647194,-6.4102601157456,158,3.304738538311458e-05,99.91934560301216,0.02239909387820401,-8.35660565017626,105,2.77633860942155e-06,99.99274423476348,5,59,0,63,1,"[{""slot"":9967,""score1"":20.125,""score2"":19.625,""bce1"":20.12500000181896,""bce2"":19.62500000299896,""rank1"":0.024427480916030534,""rank2"":0.02748091603053435},{""slot"":20583,""score1"":11.3125,""score2"":13.4375,""bce1"":11.312512219150674,""bce2"":13.437501459377286,""rank1"":0.013740458015267175,""rank2"":0.0061068702290076335},{""slot"":20423,""score1"":14.8125,""score2"":13.375,""bce1"":14.812500368988564,""bce2"":13.375001553498961,""rank1"":0.016793893129770993,""rank2"":0.0061068702290076335}]","[29,35,5,7]","{""2"":2,""23"":2,""24"":29,""25"":1,""26"":40,""28"":2}"
4520,anomaly_nuscenes,scene-0887,22726,"[""a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b"",""a48fffb471f470855bb38821866c82532c61079b795472d229086514f0dc0f75"",""a49036d1cc1dd24a9e79828c482a10933ce90f3eaf27d4f5268a7f3d81640ba2"",""a4fa862a6694bd6d6bf34a17dcce899a4d11c5fbd1e37fd7127b4352ea460f4d""]",4657,9825,583,1229,1,655,0,0,0,655,454,1.3286855916030533,0.0014613781137145269,33.37856631679389,0,3.304738538311458e-05,99.91934560301216,1.2632294460743224e-06,34.70725190839695,0,2.7763386094215494e-06,99.99274423476348,14,2,4,13,4,"[{""slot"":20135,""score1"":1.2734375,""score2"":7.125,""bce1"":0.24675688541145166,""bce2"":0.0008044093861247933,""rank1"":0.003754326274417786,""rank2"":0.0002933067401888895},{""slot"":20231,""score1"":1.78125,""score2"":11.4375,""bce1"":0.15565881169149975,""bce2"":1.0783370363314488e-05,""rank1"":0.003226374142077785,""rank2"":0.00023464539215111162},{""slot"":20199,""score1"":1.7109375,""score2"":11.875,""bce1"":0.16610435799485865,""bce2"":6.96228048675691e-06,""rank1"":0.0033436968381533407,""rank2"":0.00023464539215111162}]","[0,0,0,0]",{}
4521,normal_nuscenes,scene-0888,22738,[],966,10460,121,1308,0,17695,23,485,2,17185,17650,-4.053775004149494,0.07459507460725263,-4.124597225313168,508,,,0.004621756669342022,-8.178372229462662,25,,,,,,,,"[{""slot"":26708,""score1"":2.890625,""score2"":5.09375,""bce1"":2.944678894337222,""bce2"":5.099866228241868,""rank1"":null,""rank2"":null},{""slot"":6740,""score1"":3.296875,""score2"":3.828125,""bce1"":3.333205586508498,""bce2"":3.84964219515727,""rank1"":null,""rank2"":null},{""slot"":9367,""score1"":1.609375,""score2"":2.640625,""bce1"":1.7917070424745012,""bce2"":2.709513436551721,""rank1"":null,""rank2"":null}]","[0,5,8,10]","{""2"":7,""17"":1,""24"":1,""25"":3,""26"":2,""28"":9}"
4522,anomaly_nuscenes,scene-0888,22752,"[""a55d27fe788cc162cb22c11178df2e5e3cf52f892c79ded7f0d702b5128eda78"",""a7986645359453c73ff792b4c48f3a47ddff445460aeb28b7f0f72d003360317"",""aa6ec8ab029d4619539bbcb1f9d92f2b2fd3896530703873c1fe0a3b64f1e4b8""]",5051,9683,632,1211,0,17673,45,133,9,17486,17070,-1.3524704575235098,0.03171948457824664,-7.077122338780157,178,1.0515515643331736e-05,99.8394701945875,0.010173189091922299,-8.429592796303668,54,0.0,100.0,0,7,0,7,0,"[{""slot"":14093,""score1"":11.875,""score2"":9.3125,""bce1"":11.875006962280487,""bce2"":9.31259028446567,""rank1"":0.07964601769911504,""rank2"":0.0},{""slot"":14061,""score1"":8.4375,""score2"":5.25,""bce1"":8.437716567498944,""bce2"":5.255233798151743,""rank1"":0.017699115044247787,""rank2"":0.0},{""slot"":13997,""score1"":7.90625,""score2"":4.75,""bce1"":7.906618365764354,""bce2"":4.758614483762176,""rank1"":0.017699115044247787,""rank2"":0.0}]","[0,27,6,12]","{""9"":1,""17"":1,""23"":4,""25"":1,""26"":32,""27"":6}"
4522,anomaly_nuscenes,scene-0888,22752,"[""a55d27fe788cc162cb22c11178df2e5e3cf52f892c79ded7f0d702b5128eda78"",""a7986645359453c73ff792b4c48f3a47ddff445460aeb28b7f0f72d003360317"",""aa6ec8ab029d4619539bbcb1f9d92f2b2fd3896530703873c1fe0a3b64f1e4b8""]",5051,9683,632,1211,1,113,0,0,0,113,10,-6.360896017699115,3.3830816592283064e-05,25.196073008849556,0,1.0515515643331738e-05,99.8394701945875,6.897004215279277e-07,18.835176991150444,0,0.0,100.0,0,9,0,9,0,"[{""slot"":14220,""score1"":19.875,""score2"":11.375,""bce1"":2.3355930360718397e-09,""bce2"":1.1478834008643369e-05,""rank1"":0.0,""rank2"":0.0},{""slot"":14252,""score1"":19.75,""score2"":11.4375,""bce1"":2.646573635406941e-09,""bce2"":1.0783370363314488e-05,""rank1"":0.0,""rank2"":0.0},{""slot"":14859,""score1"":20.625,""score2"":11.6875,""bce1"":1.103256031734967e-09,""bce2"":8.398107298955916e-06,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
4523,normal_nuscenes,scene-0888,22736,[],4384,9604,549,1201,0,17287,43,89,3,17152,16943,-1.6520273289493188,0.018062786794723944,-6.748312108007914,132,,,0.007364382941537655,-8.400339436957234,46,,,,,,,,"[{""slot"":27991,""score1"":1.4375,""score2"":5.125,""bce1"":1.650610038830676,""bce2"":5.1309286083761165,""rank1"":null,""rank2"":null},{""slot"":28183,""score1"":1.9609375,""score2"":5.0625,""bce1"":2.092602777042093,""bce2"":5.068809766913481,""rank1"":null,""rank2"":null},{""slot"":9591,""score1"":1.7265625,""score2"":4.625,""bce1"":1.8902913399590977,""bce2"":4.634755911000221,""rank1"":null,""rank2"":null}]","[0,0,29,14]","{""9"":3,""23"":1,""26"":4,""28"":34,""30"":1}"
4524,anomaly_nuscenes,scene-0888,22761,"[""a55d27fe788cc162cb22c11178df2e5e3cf52f892c79ded7f0d702b5128eda78"",""a7986645359453c73ff792b4c48f3a47ddff445460aeb28b7f0f72d003360317"",""aa6ec8ab029d4619539bbcb1f9d92f2b2fd3896530703873c1fe0a3b64f1e4b8""]",1221,6853,153,857,0,22228,76,333,25,21794,21842,-2.701028392408013,0.053765562215366304,-4.861695725346761,409,0.00030686975514806515,96.17607322450931,0.019748986224232018,-7.562724117754774,101,8.66747122812289e-06,99.83169652582687,4,133,4,134,5,"[{""slot"":12940,""score1"":2.84375,""score2"":11.25,""bce1"":2.9003259475817815,""bce2"":11.25001300721306,""rank1"":0.027522935779816515,""rank2"":0.03669724770642202},{""slot"":10423,""score1"":3.828125,""score2"":10.25,""bce1"":3.84964219515727,""bce2"":10.250035356875788,""rank1"":0.08256880733944955,""rank2"":0.027522935779816515},{""slot"":13003,""score1"":2.8125,""score2"":9.8125,""bce1"":2.8708204802802486,""bce2"":9.812554761269176,""rank1"":0.027522935779816515,""rank2"":0.027522935779816515}]","[0,27,5,44]","{""2"":2,""9"":1,""17"":21,""24"":12,""26"":21,""27"":8,""28"":11}"
4524,anomaly_nuscenes,scene-0888,22761,"[""a55d27fe788cc162cb22c11178df2e5e3cf52f892c79ded7f0d702b5128eda78"",""a7986645359453c73ff792b4c48f3a47ddff445460aeb28b7f0f72d003360317"",""aa6ec8ab029d4619539bbcb1f9d92f2b2fd3896530703873c1fe0a3b64f1e4b8""]",1221,6853,153,857,1,109,0,0,0,109,109,27.904028096330276,0.011661990843397804,5.005375573394495,0,0.0003068697551480652,96.17607322450931,6.376878090293022e-06,32.90940366972477,0,8.66747122812289e-06,99.83169652582687,4,20,0,24,0,"[{""slot"":22864,""score1"":1.71875,""score2"":8.25,""bce1"":0.16491266469390806,""bce2"":0.000261224435227779,""rank1"":0.006163397516645672,""rank2"":0.00035990642432967427},{""slot"":22896,""score1"":1.7890625,""score2"":8.4375,""bce1"":0.1545364067566652,""bce2"":0.0002165674989431047,""rank1"":0.006028432607522044,""rank2"":0.00026992981824725573},{""slot"":22928,""score1"":1.765625,""score2"":8.5625,""bce1"":0.15792625323256188,""bce2"":0.00019112257863431508,""rank1"":0.006118409213604463,""rank2"":0.00026992981824725573}]","[0,0,0,0]",{}
4525,normal_nuscenes,scene-0888,22763,[],39,10662,5,1333,0,20155,20,10048,20,10067,20116,-8.159134231800182,0.6963037891803383,0.0005584698106656444,10068,,,0.005774442952832382,-8.158575761965858,40,,,,,,,,"[{""slot"":26257,""score1"":0.041015625,""score2"":1.8359375,""bce1"":0.7138652635084125,""bce2"":1.9838952726423247,""rank1"":null,""rank2"":null},{""slot"":16884,""score1"":0.01507568359375,""score2"":1.53125,""bce1"":0.700713431617268,""bce2"":1.7270348245985068,""rank1"":null,""rank2"":null},{""slot"":9719,""score1"":0.2890625,""score2"":1.453125,""bce1"":0.8480869094500404,""bce2"":1.663254960760272,""rank1"":null,""rank2"":null}]","[0,0,1,19]","{""17"":5,""23"":11,""25"":1,""28"":3}"
4526,anomaly_nuscenes,scene-0888,22751,"[""a55d27fe788cc162cb22c11178df2e5e3cf52f892c79ded7f0d702b5128eda78"",""a7986645359453c73ff792b4c48f3a47ddff445460aeb28b7f0f72d003360317"",""aa6ec8ab029d4619539bbcb1f9d92f2b2fd3896530703873c1fe0a3b64f1e4b8""]",4781,9122,598,1141,0,19343,30,69,3,19241,18325,-1.0981204274434964,0.014762968830045207,-6.939532162971459,99,0.0003701597477123508,80.09405968936662,0.006077193743746355,-8.037652590414956,33,9.30569198159541e-05,92.04671225753862,4,27,0,30,0,"[{""slot"":29611,""score1"":6.96875,""score2"":9.1875,""bce1"":6.9696903859049195,""bce2"":9.187602305087713,""rank1"":0.56,""rank2"":0.56},{""slot"":29707,""score1"":7.03125,""score2"":8.6875,""bce1"":7.032133435962446,""bce2"":8.687668666977464,""rank1"":0.56,""rank2"":0.44},{""slot"":29675,""score1"":6.71875,""score2"":8.4375,""bce1"":6.719957318227685,""bce2"":8.437716567498944,""rank1"":0.52,""rank2"":0.4}]","[0,27,0,3]","{""17"":1,""23"":27,""28"":2}"
