case,kind,AP_loss,gap_share,points,matched_local_AP,unmatched_local_AP,query_count,distinct_nearest_materials,failure_query,success_query,actual_error_points,material,material_index,material_updates,material_bce,material_wrong,material_rank,within_rank,cross_rank,cross_only_AP,supported,excluded,missing,change,causal_status,score_derivative_updates,training_boundary,validation_boundary
N146:500,normal,0.00012030260574355724,6.302263279195402e-06,4322,1.2433681072408836e-05,0.00010786892467114841,1,1,37851,,"{""index"":5076,""frame"":359,""points"":[{""slot"":75233,""score"":0.173828125,""AP_loss"":6.568808872635589e-06,""within_rank"":0.047619047619047616,""semantic"":40},{""slot"":74201,""score"":0.052978515625,""AP_loss"":5.864872199773246e-06,""within_rank"":0.023809523809523808,""semantic"":40}]}",40490,5058,"[223,1541]","[9.616437088190954,0.9147122542700298]","[21,10]","[0.32234432234432236,0.0]",,,,相关候选存在两次访问均分类错误的点；素材关联仍待核验,排除该候选未进入训练；不能认定预算或模型容量不足,近邻是否对应实际失败机制；同权重推理及有效梯度方向,先核验候选观测；确认关联后检查固定状态的局部计算与监督，暂不重复全量训练,未完成因果区分,[],,
N145:143,normal,0.0001202494533221589,6.299478796253336e-06,263,3.1042116886570717e-06,0.00011714524163350183,1,1,37182,,"{""index"":4659,""frame"":279,""points"":[{""slot"":79870,""score"":-1.28125,""AP_loss"":1.6815012015560982e-06,""within_rank"":0.0,""semantic"":40},{""slot"":79869,""score"":-1.4765625,""AP_loss"":1.4227104871009735e-06,""within_rank"":0.0,""semantic"":40}]}",40394,5046,"[184,1476]","[0.005614683100366901,0.09796761365000282]","[0,0]","[0.0,0.0]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N138:622,normal,0.00012012294614198908,6.29285149544625e-06,171,1.0529399778787515e-05,0.00010959354636320157,1,1,24359,,"{""index"":1240,""frame"":425,""points"":[{""slot"":73210,""score"":0.01434326171875,""AP_loss"":5.655885087937369e-06,""within_rank"":0.0,""semantic"":40},{""slot"":74210,""score"":-0.1337890625,""AP_loss"":4.856952012078419e-06,""within_rank"":0.0,""semantic"":40},{""slot"":73209,""score"":-6.375,""AP_loss"":1.6562678771724893e-08,""within_rank"":0.0,""semantic"":40}]}",48414,6095,"[446,1312]","[0.004290420304758025,0.0026468562050885125]","[0,0]","[null,null]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N141:8,normal,0.00011994234089168875,6.2833901722275e-06,8,0.00011994234089168874,1.3552527156068805e-20,1,1,31328,,"{""index"":2816,""frame"":462,""points"":[{""slot"":127092,""score"":1.3359375,""AP_loss"":1.870064286794469e-05,""within_rank"":0.0,""semantic"":10},{""slot"":127091,""score"":1.3046875,""AP_loss"":1.8296066625948603e-05,""within_rank"":0.0,""semantic"":10},{""slot"":127093,""score"":1.296875,""AP_loss"":1.818104608818697e-05,""within_rank"":0.0,""semantic"":10}]}",40490,5058,"[223,1541]","[9.616437088190954,0.9147122542700298]","[21,10]","[0.32234432234432236,0.0]",,,,相关候选存在两次访问均分类错误的点；素材关联仍待核验,排除该候选未进入训练；不能认定预算或模型容量不足,近邻是否对应实际失败机制；同权重推理及有效梯度方向,先核验候选观测；确认关联后检查固定状态的局部计算与监督，暂不重复全量训练,未完成因果区分,[],,
N139:803,normal,0.00011974934391131643,6.273279686466378e-06,5223,2.12321780722163e-06,0.00011762612610409479,1,1,25824,,"{""index"":1690,""frame"":359,""points"":[{""slot"":83970,""score"":-2.109375,""AP_loss"":6.972301891252674e-07,""within_rank"":0.0,""semantic"":40},{""slot"":83971,""score"":-2.203125,""AP_loss"":6.343812558394658e-07,""within_rank"":0.0,""semantic"":40},{""slot"":83972,""score"":-2.375,""AP_loss"":5.369894186196575e-07,""within_rank"":0.0,""semantic"":40}]}",46847,5870,"[245,1421]","[0.006178787147771118,0.0003044942736496202]","[0,0]","[null,null]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N150:1268,normal,0.00011972026146598757,6.27175615149278e-06,1237,2.549700911443218e-08,0.00011969476445687314,1,1,41807,,"{""index"":6791,""frame"":319,""points"":[{""slot"":67238,""score"":-5.875,""AP_loss"":2.419158180006923e-08,""within_rank"":0.0,""semantic"":40},{""slot"":66207,""score"":-7.90625,""AP_loss"":8.355012314514502e-10,""within_rank"":0.0,""semantic"":40},{""slot"":65208,""score"":-8.0,""AP_loss"":4.699260829114985e-10,""within_rank"":0.0,""semantic"":40}]}",47386,5948,"[101,1145]","[1.389282974211024,5.773889356168478]","[48,48]","[null,null]",,,,相关候选存在两次访问均分类错误的点；素材关联仍待核验,排除该候选未进入训练；不能认定预算或模型容量不足,近邻是否对应实际失败机制；同权重推理及有效梯度方向,先核验候选观测；确认关联后检查固定状态的局部计算与监督，暂不重复全量训练,未完成因果区分,[],,
N149:488,normal,0.00011967812525686989,6.2695487721778805e-06,1605,9.182155970156186e-06,0.0001104959692867137,1,1,40297,,"{""index"":6345,""frame"":251,""points"":[{""slot"":87014,""score"":0.5,""AP_loss"":9.182155970156186e-06,""within_rank"":0.0,""semantic"":40}]}",48400,6093,"[115,1335]","[0.2703221635027142,0.03337313401052087]","[6,0]","[null,null]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N141:951,normal,0.0001187863986302153,6.222834106776321e-06,294926,3.9202701479028254e-05,7.958369715118705e-05,1,1,29615,,"{""index"":2701,""frame"":347,""points"":[{""slot"":68142,""score"":0.9921875,""AP_loss"":1.4095066889135667e-05,""within_rank"":0.0,""semantic"":40},{""slot"":69174,""score"":0.90234375,""AP_loss"":1.3017146042944401e-05,""within_rank"":0.0,""semantic"":40},{""slot"":66078,""score"":0.1376953125,""AP_loss"":6.328144717458772e-06,""within_rank"":0.0,""semantic"":40}]}",43977,5494,"[69,1461]","[0.04841763385190968,0.016334319630499854]","[0,0]","[0.0,0.0]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N145:363,normal,0.00011832001120088381,6.1984015822138875e-06,108,1.5991511659924753e-06,0.00011672086003489133,1,1,37087,,"{""index"":4644,""frame"":264,""points"":[{""slot"":98511,""score"":-1.9375,""AP_loss"":8.309003860110593e-07,""within_rank"":0.0,""semantic"":40},{""slot"":98512,""score"":-2.015625,""AP_loss"":7.68250779981416e-07,""within_rank"":0.0,""semantic"":40}]}",47749,6000,"[246,1106]","[0.007453006545824226,0.31909963694650284]","[0,0]","[null,null]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N139:1893,normal,0.00011820256007249675,6.192248698583822e-06,849,7.157001019873889e-06,0.00011104555905262287,1,1,25184,,"{""index"":1654,""frame"":323,""points"":[{""slot"":126591,""score"":-4.3125,""AP_loss"":9.482682108252048e-08,""within_rank"":0.0,""semantic"":70},{""slot"":127591,""score"":-4.40625,""AP_loss"":8.748355215378869e-08,""within_rank"":0.0,""semantic"":70},{""slot"":127595,""score"":-4.4375,""AP_loss"":8.303010028115509e-08,""within_rank"":0.0,""semantic"":70}]}",42697,5334,"[426,874]","[0.014525453008773908,0.003148067792438216]","[0,0]","[0.0,0.0]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N144:104,normal,0.00011783988132582919,6.17324913549755e-06,32,7.912633379707984e-05,3.8713547528749357e-05,1,1,36599,,"{""index"":4340,""frame"":283,""points"":[{""slot"":79861,""score"":3.203125,""AP_loss"":4.799754167393454e-05,""within_rank"":0.0,""semantic"":40},{""slot"":79860,""score"":2.109375,""AP_loss"":3.112879212314529e-05,""within_rank"":0.0,""semantic"":40}]}",44923,5613,"[490,830]","[0.8708843568589351,0.02269770074026572]","[25,0]","[0.0,0.0]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N147:300,normal,0.00011780396390338382,6.1713675382440095e-06,43139,1.654426385200724e-05,0.00010125970005137658,1,1,38058,,"{""index"":5331,""frame"":240,""points"":[{""slot"":108187,""score"":-3.40625,""AP_loss"":2.1440347857432384e-07,""within_rank"":0.0,""semantic"":40},{""slot"":108184,""score"":-3.4375,""AP_loss"":2.0573023637412615e-07,""within_rank"":0.0,""semantic"":40},{""slot"":108186,""score"":-3.4375,""AP_loss"":2.0573023637412615e-07,""within_rank"":0.0,""semantic"":40}]}",43954,5491,"[520,1485]","[0.0004397881673771051,0.0002247656265707581]","[0,0]","[0.0,0.0]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N148:1297,normal,0.00011743666690784315,6.152126040079879e-06,397,7.025766957838971e-07,0.00011673409021205926,1,1,39289,,"{""index"":5788,""frame"":296,""points"":[{""slot"":59896,""score"":-3.015625,""AP_loss"":2.9157923312479616e-07,""within_rank"":0.0,""semantic"":40},{""slot"":60927,""score"":-3.328125,""AP_loss"":2.2551223090047154e-07,""within_rank"":0.0,""semantic"":40},{""slot"":59895,""score"":-3.546875,""AP_loss"":1.8548523175862943e-07,""within_rank"":0.0,""semantic"":40}]}",46472,5817,"[487,1404]","[0.08216324860161264,0.03517474863091543]","[0,0]","[null,null]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N169:3794,normal,0.00011700303528416973,6.129409485923102e-06,1752,9.032155009560877e-05,2.6681485188560956e-05,1,1,45646,,"{""index"":8444,""frame"":385,""points"":[{""slot"":103125,""score"":1.640625,""AP_loss"":2.357692070275304e-05,""within_rank"":1.0,""semantic"":40},{""slot"":101094,""score"":1.2578125,""AP_loss"":1.7661306672175074e-05,""within_rank"":1.0,""semantic"":40},{""slot"":105188,""score"":1.0,""AP_loss"":1.422033498973789e-05,""within_rank"":1.0,""semantic"":40}]}",43584,5445,"[682,786]","[1.1268442904057923,2.3072762128670616]","[28,30]","[0.010416666666666666,0.0]",,,,相关候选存在两次访问均分类错误的点；素材关联仍待核验,排除该候选未进入训练；不能认定预算或模型容量不足,近邻是否对应实际失败机制；同权重推理及有效梯度方向,先核验候选观测；确认关联后检查固定状态的局部计算与监督，暂不重复全量训练,未完成因果区分,[],,
N140:731,normal,0.00011565081391177918,6.058570994538085e-06,335,1.9783285679197153e-06,0.00011367248534385947,1,1,27008,,"{""index"":2166,""frame"":293,""points"":[{""slot"":71192,""score"":-1.1328125,""AP_loss"":1.9783285679197153e-06,""within_rank"":0.0,""semantic"":40}]}",47721,5996,"[446,928]","[0.006099934298102823,0.003918768240266985]","[0,0]","[null,null]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N150:749,normal,0.00011472021058626888,6.009819704991102e-06,18372,3.760711078096265e-05,7.711309980530624e-05,1,1,41070,,"{""index"":6665,""frame"":193,""points"":[{""slot"":120199,""score"":-0.640625,""AP_loss"":3.072688005971745e-06,""within_rank"":0.0,""semantic"":40},{""slot"":118165,""score"":-0.6484375,""AP_loss"":3.051125589452888e-06,""within_rank"":0.0,""semantic"":40},{""slot"":119164,""score"":-0.76171875,""AP_loss"":2.7624394520995183e-06,""within_rank"":0.0,""semantic"":40}]}",45420,5675,"[397,912]","[0.026862463808809328,0.16820069845811933]","[0,0]","[0.0,0.0]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N139:891,normal,0.00011453457520368726,6.000094869458799e-06,967,6.83182803333251e-05,4.621629487036217e-05,1,1,25381,,"{""index"":1663,""frame"":332,""points"":[{""slot"":121182,""score"":1.0703125,""AP_loss"":1.5209498686628968e-05,""within_rank"":0.0,""semantic"":40},{""slot"":121183,""score"":1.0625,""AP_loss"":1.5096475073636332e-05,""within_rank"":0.0,""semantic"":40},{""slot"":121181,""score"":0.859375,""AP_loss"":1.2602175887850136e-05,""within_rank"":0.0,""semantic"":40}]}",42514,5311,"[530,903]","[0.012952534470943789,0.0004004259507896627]","[0,0]","[0.0,0.0]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
