threshold,tp,fp,precision,recall
0.01123046875,84405,241022,0.2593669240720653,0.9646395958810958
0.01116943359375,84405,241030,0.25936054818934656,0.9646395958810958
0.0111083984375,84405,241037,0.25935496954910553,0.9646395958810958
0.01104736328125,84405,241043,0.2593501880484747,0.9646395958810958
0.010986328125,84405,241049,0.25934540672414536,0.9646395958810958
0.01092529296875,84405,241056,0.25933982873524014,0.9646395958810958
0.0108642578125,84405,241065,0.25933265738777767,0.9646395958810958
0.01080322265625,84405,241075,0.2593246896890746,0.9646395958810958
0.0107421875,84405,241081,0.2593199093048549,0.9646395958810958
0.01068115234375,84405,241083,0.25931831588261317,0.9646395958810958
0.0106201171875,84405,241089,0.25931353573337756,0.9646395958810958
0.01055908203125,84405,241096,0.259307959115333,0.9646395958810958
0.010498046875,84405,241100,0.2593047725841385,0.9646395958810958
0.01043701171875,84405,241106,0.25929999293418654,0.9646395958810958
0.0103759765625,84405,241119,0.25928963763040513,0.9646395958810958
0.01031494140625,84405,241126,0.25928406204017435,0.9646395958810958
0.01025390625,84405,241135,0.25927689377649443,0.9646395958810958
0.01019287109375,84405,241143,0.2592705223192893,0.9646395958810958
0.0101318359375,84405,241150,0.259264947551105,0.9646395958810958
0.01007080078125,84405,241161,0.2592561876854463,0.9646395958810958
0.010009765625,84405,241173,0.2592466321434495,0.9646395958810958
0.00994873046875,84405,241181,0.259240262173435,0.9646395958810958
0.0098876953125,84405,241190,0.25923309633133185,0.9646395958810958
0.00982666015625,84405,241196,0.2592283193233436,0.9646395958810958
0.009765625,84405,241203,0.2592227463698681,0.9646395958810958
0.00970458984375,84405,241207,0.2592195619326069,0.9646395958810958
0.0096435546875,84405,241214,0.259213989355658,0.9646395958810958
0.00958251953125,84405,241226,0.2592044369240029,0.9646395958810958
0.009521484375,84405,241232,0.25919966097218683,0.9646395958810958
0.00946044921875,84405,241243,0.2591909055176141,0.9646395958810958
0.0093994140625,84405,241246,0.2591885177690227,0.9646395958810958
0.00933837890625,84405,241255,0.2591813547872014,0.9646395958810958
0.00927734375,84405,241262,0.25917578385283124,0.9646395958810958
0.00921630859375,84405,241267,0.259171804760618,0.9646395958810958
0.0091552734375,84405,241278,0.25916305118781147,0.9646395958810958
0.00909423828125,84405,241282,0.25915986821703046,0.9646395958810958
0.009033203125,84405,241291,0.2591527068186284,0.9646395958810958
0.00897216796875,84405,241298,0.25914713711571585,0.9646395958810958
0.0089111328125,84405,241307,0.25913997642088715,0.9646395958810958
0.00885009765625,84405,241315,0.25913361169102295,0.9646395958810958
0.0087890625,84405,241321,0.25912883834879624,0.9646395958810958
0.00872802734375,84405,241334,0.2591184967105566,0.9646395958810958
0.0086669921875,84405,241341,0.2591129284780166,0.9646395958810958
0.00860595703125,84405,241349,0.2591065650767143,0.9646395958810958
0.008544921875,84405,241355,0.25910179273084477,0.9646395958810958
0.00848388671875,84405,241360,0.25909781591024206,0.9646395958810958
0.0084228515625,84405,241372,0.25908827203884865,0.9646395958810958
0.00836181640625,84406,241380,0.2590841840963086,0.9646510245831381
0.00830078125,84406,241389,0.25907702696480917,0.9646510245831381
0.00823974609375,84406,241397,0.25907066540209883,0.9646510245831381
0.0081787109375,84406,241404,0.2590650992909978,0.9646510245831381
0.00811767578125,84406,241409,0.2590611236437856,0.9646510245831381
0.008056640625,84406,241418,0.25905396778628953,0.9646510245831381
0.00799560546875,84406,241428,0.2590460172971513,0.9646510245831381
0.0079345703125,84406,241436,0.2590396572571983,0.9646510245831381
0.00787353515625,84406,241446,0.25903170764641614,0.9646510245831381
0.0078125,84407,241453,0.25902841711164304,0.9646624532851804
0.007781982421875,84407,241459,0.2590236477570535,0.9646624532851804
0.00775146484375,84407,241463,0.2590204682848989,0.9646624532851804
0.007720947265625,84407,241470,0.25901490439644403,0.9646624532851804
0.0076904296875,84407,241475,0.25901093033674766,0.9646624532851804
0.007659912109375,84407,241477,0.25900934074701426,0.9646624532851804
0.00762939453125,84407,241481,0.25900616162608014,0.9646624532851804
0.007598876953125,84407,241487,0.25900139309100506,0.9646624532851804
0.007568359375,84407,241490,0.25899900888931165,0.9646624532851804
0.007537841796875,84407,241496,0.25899424061760706,0.9646624532851804
0.00750732421875,84407,241500,0.2589910618673425,0.9646624532851804
0.007476806640625,84407,241502,0.2589894725214707,0.9646624532851804
0.0074462890625,84407,241507,0.2589854992421314,0.9646624532851804
0.007415771484375,84407,241511,0.25898232070643534,0.9646624532851804
0.00738525390625,84407,241517,0.25897755304917713,0.9646624532851804
0.007354736328125,84407,241520,0.25897516928637393,0.9646624532851804
0.00732421875,84407,241524,0.25897199100423096,0.9646624532851804
0.007293701171875,84407,241526,0.2589704018924135,0.9646624532851804
0.00726318359375,84407,241532,0.2589656346739727,0.9646624532851804
0.007232666015625,84407,241539,0.2589600731409497,0.9646624532851804
0.0072021484375,84407,241544,0.2589561007636117,0.9646624532851804
0.007171630859375,84407,241550,0.25895133407167203,0.9646624532851804
0.00714111328125,84407,241552,0.25894974521335506,0.9646624532851804
0.007110595703125,84407,241554,0.2589481563745356,0.9646624532851804
0.007080078125,84407,241558,0.25894497875538786,0.9646624532851804
0.007049560546875,84407,241560,0.25894338997505884,0.9646624532851804
0.00701904296875,84407,241561,0.2589425955922054,0.9646624532851804
0.006988525390625,84407,241568,0.2589370350487,0.9646624532851804
0.0069580078125,84407,241570,0.2589354463658479,0.9646624532851804
0.006927490234375,84407,241571,0.2589346520317322,0.9646624532851804
0.00689697265625,84407,241579,0.25892829753424995,0.9646624532851804
0.006866455078125,84407,241589,0.25892035485097975,0.9646624532851804
0.0068359375,84407,241592,0.25891797214101886,0.9646624532851804
0.006805419921875,84407,241596,0.2589147952626203,0.9646624532851804
0.00677490234375,84407,241599,0.2589124126549818,0.9646624532851804
0.006744384765625,84407,241601,0.25891082427425094,0.9646624532851804
0.0067138671875,84407,241604,0.2589084417396959,0.9646624532851804
0.006683349609375,84407,241613,0.25890129439911663,0.9646624532851804
0.00665283203125,84407,241616,0.2588989120399481,0.9646624532851804
0.006622314453125,84407,241619,0.2588965297246232,0.9646624532851804
0.006591796875,84407,241625,0.25889176522549934,0.9646624532851804
0.006561279296875,84407,241628,0.25888938304169795,0.9646624532851804
0.00653076171875,84407,241635,0.2588838247833101,0.9646624532851804
0.006500244140625,84407,241640,0.2588798547448681,0.9646624532851804
0.0064697265625,84407,241643,0.2588774727802484,0.9646624532851804
0.006439208984375,84407,241644,0.25887667880178256,0.9646624532851804
0.00640869140625,84407,241649,0.2588727089825061,0.9646624532851804
0.006378173828125,84407,241655,0.2588679453600849,0.9646624532851804
0.00634765625,84407,241656,0.2588671514400591,0.9646624532851804
0.00628662109375,84407,241660,0.25886397580865284,0.9646624532851804
0.006256103515625,84407,241661,0.2588631819129752,0.9646624532851804
0.0062255859375,84407,241666,0.25885921250762867,0.9646624532851804
0.006195068359375,84408,241675,0.2588543407660013,0.9646738819872227
0.00616455078125,84408,241679,0.25885116548651127,0.9646738819872227
0.006134033203125,84408,241681,0.2588495778759786,0.9646738819872227
0.006103515625,84408,241683,0.25884799028492045,0.9646738819872227
0.006072998046875,84408,241688,0.25884402139247337,0.9646738819872227
0.00604248046875,84408,241696,0.25883767141770725,0.9646738819872227
0.006011962890625,84408,241703,0.2588321154453545,0.9646738819872227
0.0059814453125,84408,241707,0.25882894071109885,0.9646738819872227
0.005950927734375,84408,241714,0.25882338511354647,0.9646738819872227
0.00592041015625,84408,241717,0.25882100421617477,0.9646738819872227
0.005889892578125,84408,241719,0.2588194169755954,0.9646738819872227
0.005859375,84408,241722,0.25881703615122803,0.9646738819872227
0.005828857421875,84408,241727,0.2588130682079507,0.9646738819872227
0.00579833984375,84408,241729,0.2588114810647059,0.9646738819872227
0.005767822265625,84408,241730,0.2588106875003833,0.9646738819872227
0.0057373046875,84408,241733,0.2588083068366136,0.9646738819872227
0.005706787109375,84408,241737,0.25880513268638183,0.9646738819872227
0.00567626953125,84408,241739,0.25880354564046276,0.9646738819872227
0.005645751953125,84408,241741,0.25880195861400773,0.9646738819872227
0.005615234375,84408,241745,0.2587987846194884,0.9646738819872227
0.005584716796875,84408,241747,0.2587971976514234,0.9646738819872227
0.00555419921875,84408,241749,0.25879561070282103,0.9646738819872227
0.005523681640625,84408,241751,0.25879402377368094,0.9646738819872227
0.0054931640625,84408,241756,0.25879005653597575,0.9646738819872227
0.005462646484375,84408,241760,0.25878688283338647,0.9646738819872227
0.00543212890625,84408,241769,0.2587797422871631,0.9646738819872227
0.005401611328125,84408,241772,0.25877736219265435,0.9646738819872227
0.00537109375,84408,241775,0.25877498214192646,0.9646738819872227
0.005340576171875,84408,241777,0.2587733954657633,0.9646738819872227
0.00531005859375,84408,241780,0.2587710154880008,0.9646738819872227
0.005279541015625,84408,241783,0.2587686355540159,0.9646738819872227
0.0052490234375,84408,241786,0.25876625566380745,0.9646738819872227
0.005218505859375,84408,241792,0.2587614960147149,0.9646738819872227
0.00518798828125,84408,241796,0.2587583230125933,0.9646738819872227
0.005157470703125,84408,241802,0.25875356365531405,0.9646738819872227
0.005126953125,84408,241805,0.25875118404232816,0.9646738819872227
0.005096435546875,84409,241813,0.25874711086315455,0.964685310689265
0.00506591796875,84409,241815,0.2587455245475502,0.964685310689265
0.005035400390625,84409,241822,0.2587399725961052,0.964685310689265
0.0050048828125,84409,241829,0.2587344208829137,0.964685310689265
0.004974365234375,84410,241833,0.2587335207192185,0.9646967393913073
0.00494384765625,84410,241839,0.25872876238701115,0.9646967393913073
0.004913330078125,84410,241840,0.258727969348659,0.9646967393913073
0.0048828125,84410,241841,0.2587271763151684,0.9646967393913073
0.004852294921875,84410,241844,0.2587247972438652,0.9646967393913073
0.00482177734375,84410,241847,0.25872241821631414,0.9646967393913073
0.004791259765625,84410,241852,0.2587184532676193,0.9646967393913073
0.0047607421875,84410,241858,0.2587136954895975,0.9646967393913073
0.004730224609375,84410,241861,0.25871131666620695,0.9646967393913073
0.00469970703125,84410,241864,0.2587089378865616,0.9646967393913073
0.004669189453125,84410,241865,0.2587081449697341,0.9646967393913073
0.004638671875,84410,241870,0.2587041804585019,0.9646967393913073
0.004608154296875,84411,241872,0.2587048666341795,0.9647081680933496
0.00457763671875,84411,241874,0.25870328087408245,0.9647081680933496
0.004547119140625,84411,241878,0.2587001094122082,0.9647081680933496
0.0045166015625,84411,241883,0.25869614519421136,0.9647081680933496
0.004486083984375,84411,241886,0.258693766721729,0.9647081680933496
0.00445556640625,84411,241889,0.25869138829298194,0.9647081680933496
0.004425048828125,84411,241891,0.25868980269811404,0.9647081680933496
0.00439453125,84411,241894,0.2586874243422565,0.9647081680933496
0.004364013671875,84411,241902,0.25868108227376785,0.9647081680933496
0.00433349609375,84411,241905,0.25867870407825544,0.9647081680933496
0.004302978515625,84411,241910,0.2586747405162401,0.9647081680933496
0.0042724609375,84411,241918,0.25866839906965056,0.9647081680933496
0.004241943359375,84411,241922,0.2586652284629504,0.9647081680933496
0.00421142578125,84411,241923,0.2586644358234202,0.9647081680933496
0.004180908203125,84411,241928,0.25866047269863546,0.9647081680933496
0.004150390625,84411,241933,0.25865650969529086,0.9647081680933496
0.004119873046875,84411,241936,0.258654131951573,0.9647081680933496
0.00408935546875,84411,241938,0.2586525468133808,0.9647081680933496
0.004058837890625,84412,241942,0.2586516482102257,0.964719596795392
0.0040283203125,84412,241944,0.2586500631212541,0.964719596795392
0.003997802734375,84412,241951,0.2586445154628435,0.964719596795392
0.00396728515625,84412,241952,0.25864372295964017,0.964719596795392
0.003936767578125,84412,241954,0.258642137967803,0.964719596795392
0.00390625,84412,241957,0.25863976051647064,0.964719596795392
0.0038909912109375,84412,241959,0.25863817557319735,0.964719596795392
0.003875732421875,84412,241960,0.2586373831088451,0.964719596795392
0.0038604736328125,84412,241962,0.2586357981947091,0.964719596795392
0.0038299560546875,84412,241965,0.2586334208599258,0.964719596795392
0.0037994384765625,84412,241968,0.25863104356884614,0.964719596795392
0.0037689208984375,84412,241969,0.258630251148198,0.964719596795392
0.003753662109375,84412,241971,0.25862866632146897,0.964719596795392
0.0037384033203125,84412,241972,0.258627873915388,0.964719596795392
0.00372314453125,84412,241974,0.25862628911779306,0.964719596795392
0.0037078857421875,84412,241979,0.2586223272087772,0.964719596795392
0.003692626953125,84412,241987,0.2586159884068272,0.964719596795392
0.0036773681640625,84412,241988,0.25861519607843136,0.964719596795392
0.003662109375,84412,241993,0.2586112345092753,0.964719596795392
0.0036468505859375,84412,241997,0.25860806534133557,0.964719596795392
0.003631591796875,84412,241998,0.25860727306148706,0.964719596795392
0.0036163330078125,84412,241999,0.2586064807864931,0.964719596795392
0.00360107421875,84412,242002,0.25860410399063766,0.964719596795392
0.0035858154296875,84412,242005,0.258601727238471,0.964719596795392
0.003570556640625,84412,242010,0.258597766081943,0.964719596795392
0.0035552978515625,84412,242013,0.258595389446274,0.964719596795392
0.0035400390625,84412,242015,0.2585938050467639,0.964719596795392
0.0035247802734375,84412,242019,0.2585906363059881,0.964719596795392
0.003509521484375,84412,242022,0.25858825980136874,0.964719596795392
0.0034942626953125,84412,242023,0.25858746764286916,0.964719596795392
0.00347900390625,84412,242024,0.258586675489223,0.964719596795392
0.0034637451171875,84412,242025,0.25858588334043014,0.964719596795392
0.003448486328125,84412,242027,0.25858429905740427,0.964719596795392
0.0034332275390625,84412,242028,0.25858350692317117,0.964719596795392
0.00341796875,84412,242030,0.2585819226692644,0.964719596795392
0.003387451171875,84412,242032,0.2585803384347698,0.964719596795392
0.0033721923828125,84412,242033,0.258579546324802,0.964719596795392
0.00335693359375,84412,242037,0.2585763779334597,0.964719596795392
0.0033416748046875,84412,242039,0.2585747937669053,0.964719596795392
0.0033111572265625,84412,242043,0.258571625492028,0.964719596795392
0.0032958984375,84412,242046,0.2585692493368213,0.964719596795392
0.0032806396484375,84412,242049,0.2585668732252857,0.964719596795392
0.003265380859375,84412,242053,0.2585637051445025,0.964719596795392
0.0032501220703125,84412,242057,0.25856053714135185,0.964719596795392
0.0032196044921875,84412,242059,0.2585589531688879,0.964719596795392
0.003204345703125,84412,242061,0.258557369215831,0.964719596795392
0.0031890869140625,84412,242062,0.2585565772465801,0.964719596795392
0.003173828125,84412,242065,0.2585542013679371,0.964719596795392
0.003143310546875,84412,242070,0.25855024166722823,0.964719596795392
