profile,index,group,unit,frame,geometry_sources,visit1,visit2,update1,update2,kind,points,selector,wrong_both,bce1,wrong1,score1,rank1,worst_slot1,bce2,wrong2,score2,rank2,worst_slot2
7227,914,anomaly_nuscenes,scene-0196,4550,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",4673,9859,585,1233,normal,27,"{""cell"":[11,-9,-3]}",0,0.0007329332809234533,0,"[-7.375,-7.25,-7.0]",0.0,20785,0.00014952970036512825,0,"[-8.875,-8.8125,-8.725]",0.0,20720
7228,914,anomaly_nuscenes,scene-0196,4550,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",4673,9859,585,1233,normal,10,"{""cell"":[-1,-30,-3]}",1,0.32527674059940986,1,"[-2.38125,-1.765625,-0.2630859375000003]",0.0,26131,2.779873031917885,10,"[2.18125,2.7109375,3.265625]",0.0,26099
7229,914,anomaly_nuscenes,scene-0196,4550,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",4673,9859,585,1233,normal,7,"{""cell"":[-47,-1,3]}",0,0.0006887622884452152,0,"[-7.325,-7.28125,-7.21875]",0.0,90,0.0001302235337902273,0,"[-8.9625,-8.9375,-8.9375]",0.0,26
7230,915,normal_nuscenes,scene-0196,4552,[],4782,11452,598,1432,normal,91,"{""cell"":[-3,4,-3]}",0,0.07549831484655763,5,"[-7.46875,-7.03125,-1.3984375]",,6023,0.019172724829536962,0,"[-8.5,-7.875,-2.40625]",,5959
7231,915,normal_nuscenes,scene-0196,4552,[],4782,11452,598,1432,normal,20,"{""cell"":[-3,3,-3]}",0,0.7173037475797922,13,"[-1.88046875,0.22705078125,0.5261718750000001]",,5894,0.14357936976101743,0,"[-2.6015625,-1.75390625,-1.56015625]",,5926
7232,915,normal_nuscenes,scene-0196,4552,[],4782,11452,598,1432,normal,145,"{""cell"":[-6,-1,-4]}",0,0.0008605281668122078,0,"[-7.3125,-7.1875,-6.84375]",,33827,0.0002569323975420768,0,"[-8.8125,-8.5625,-8.25]",,33763
7233,915,normal_nuscenes,scene-0196,4552,[],4782,11452,598,1432,normal,254,"{""cell"":[-7,-1,-3]}",0,0.0005772122580729455,0,"[-7.65625,-7.53125,-7.1875]",,262,0.000286490874018836,0,"[-8.6875,-8.5,-7.4375]",,262
7234,915,normal_nuscenes,scene-0196,4552,[],4782,11452,598,1432,normal,18,"{""cell"":[5,-13,-3]}",0,0.000682750171920608,0,"[-7.6125,-7.5,-6.85625]",,23694,0.00041558805605831537,0,"[-8.1875,-7.765625,-7.471875]",,23567
7235,915,normal_nuscenes,scene-0196,4552,[],4782,11452,598,1432,normal,8,"{""cell"":[-19,21,0]}",0,0.0004979621352373736,0,"[-7.634375,-7.625,-7.553125]",,4696,0.00023504550129244692,0,"[-8.45625,-8.34375,-8.25]",,4696
7236,915,normal_nuscenes,scene-0196,4552,[],4782,11452,598,1432,normal,6,"{""cell"":[-9,-40,0]}",0,0.000707438260788739,0,"[-7.3125,-7.265625,-7.1875]",,27127,0.0003244564148738141,0,"[-8.125,-8.03125,-7.953125]",,27127
7237,916,anomaly_nuscenes,scene-0196,4559,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",5997,6717,750,840,anomaly,11,"{""instance"":4}",0,2.3959791472471532e-17,0,"[37.75,38.75,39.75]",0.0,12967,5.829574937849917e-17,0,"[36.75,37.75,39.25]",0.0,13064
7238,916,anomaly_nuscenes,scene-0196,4559,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",5997,6717,750,840,normal,68,"{""cell"":[4,3,-3]}",5,0.1790012332549135,5,"[-8.0625,-3.7109375,-0.39194335937499836]",0.0,12934,0.32256867085391344,10,"[-6.375,-2.78125,0.28046875000000193]",0.0,12934
7239,916,anomaly_nuscenes,scene-0196,4559,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",5997,6717,750,840,normal,48,"{""cell"":[5,3,-3]}",0,0.006890647282209991,0,"[-8.0625,-8.0,-3.578125]",0.0,13991,0.0039646753548927965,0,"[-7.059375,-6.578125,-4.53125]",0.0,13735
7240,916,anomaly_nuscenes,scene-0196,4559,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",5997,6717,750,840,normal,287,"{""cell"":[-6,-1,-3]}",0,0.00026207732239672666,0,"[-8.375,-8.3125,-8.0625]",0.0,327,0.00039958908177163303,0,"[-8.125,-8.0,-7.3125]",0.0,359
7241,916,anomaly_nuscenes,scene-0196,4559,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",5997,6717,750,840,normal,120,"{""cell"":[-6,-4,-3]}",0,0.00026166842786727536,0,"[-8.3125,-8.25,-8.1875]",0.0,31722,0.000365787736913993,0,"[-8.125,-7.9375,-7.7437499999999995]",0.0,31846
7242,916,anomaly_nuscenes,scene-0196,4559,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",5997,6717,750,840,normal,27,"{""cell"":[-14,9,-1]}",0,0.00026262338825986227,0,"[-8.3125,-8.25,-8.1875]",0.0,3477,0.0003515456309894673,0,"[-8.0625,-7.96875,-7.89375]",0.0,3477
7243,916,anomaly_nuscenes,scene-0196,4559,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",5997,6717,750,840,normal,12,"{""cell"":[26,9,1]}",0,0.00026348977722569575,0,"[-8.3125,-8.25,-8.125]",0.0,15322,0.0002785280011074413,0,"[-8.25,-8.1875,-8.125]",0.0,15386
7244,916,anomaly_nuscenes,scene-0196,4559,"[""f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6"",""f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc"",""f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2"",""f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254""]",5997,6717,750,840,normal,5,"{""cell"":[-23,-42,0]}",0,0.0002827699928149281,0,"[-8.25,-8.25,-8.0625]",0.0,28823,0.0012818768178818798,0,"[-7.775,-6.46875,-6.19375]",0.0,28791
7245,917,normal_nuscenes,scene-0199,4562,[],4405,10948,551,1369,normal,103,"{""cell"":[5,-3,-3]}",0,0.024963963164520986,0,"[-6.875,-6.59375,-2.6187500000000004]",,20071,0.0006577641498514491,0,"[-8.625,-8.4375,-6.6625]",,20071
7246,917,normal_nuscenes,scene-0199,4562,[],4405,10948,551,1369,normal,65,"{""cell"":[5,-4,-3]}",0,0.009538594010798377,0,"[-6.925,-6.65625,-5.7125]",,20135,0.00047126558425907337,0,"[-8.625,-8.375,-7.49375]",,20135
7247,917,normal_nuscenes,scene-0199,4562,[],4405,10948,551,1369,normal,175,"{""cell"":[-5,-1,-3]}",0,0.0010096807899495047,0,"[-7.125,-7.0,-6.575]",,34529,0.0003014871653225858,0,"[-8.6875,-8.5,-7.325]",,65
7248,917,normal_nuscenes,scene-0199,4562,[],4405,10948,551,1369,normal,70,"{""cell"":[6,-2,-3]}",0,0.0011711064528503558,0,"[-7.096875,-6.71875,-6.5]",,18729,0.00027239908624325645,0,"[-8.8125,-8.3125,-7.8125]",,18731
7249,917,normal_nuscenes,scene-0199,4562,[],4405,10948,551,1369,normal,36,"{""cell"":[14,2,-1]}",0,0.000671899313863977,0,"[-7.34375,-7.3125,-7.28125]",,16405,0.0001359175358089413,0,"[-9.0,-8.9375,-8.78125]",,16502
7250,917,normal_nuscenes,scene-0199,4562,[],4405,10948,551,1369,normal,12,"{""cell"":[13,23,-1]}",0,0.0008547580292438973,0,"[-7.121875,-7.046875,-7.03125]",,11478,0.00035198651664652454,0,"[-8.11875,-7.875,-7.815625]",,11511
7251,917,normal_nuscenes,scene-0199,4562,[],4405,10948,551,1369,normal,5,"{""cell"":[-7,40,-1]}",0,0.01763066594098729,0,"[-4.65,-3.890625,-3.703125]",,7830,0.00047284108245421164,0,"[-8.3125,-7.46875,-7.31875]",,7798
7252,918,anomaly_nuscenes,scene-0199,4569,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",1177,10947,148,1369,anomaly,204,"{""instance"":1}",0,0.0044885908142257265,0,"[5.15625,5.5,5.6875]",2.684380185092252e-05,11978,0.0466638930267456,2,"[16.375,20.3125,23.712500000000002]",0.00017472018397705712,12010
7253,918,anomaly_nuscenes,scene-0199,4569,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",1177,10947,148,1369,normal,29,"{""cell"":[3,5,-3]}",2,0.8259792160451475,4,"[-5.84375,-0.62109375,3.9625]",0.009550371872887086,11370,0.16923611105115963,2,"[-6.9125,-5.875,-2.528125]",0.002704530087897228,11402
7254,918,anomaly_nuscenes,scene-0199,4569,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",1177,10947,148,1369,normal,62,"{""cell"":[2,5,-3]}",0,0.0029034686303662537,0,"[-5.875,-5.84375,-5.8125]",0.0,10600,0.00616575222896387,0,"[-8.4375,-7.8125,-4.065625]",0.001581277672359266,11305
7255,918,anomaly_nuscenes,scene-0199,4569,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",1177,10947,148,1369,normal,209,"{""cell"":[-5,-1,-3]}",0,0.0029745238023239037,0,"[-5.875,-5.8125,-5.75]",0.0,33952,0.0010285294285083983,0,"[-8.25,-7.0,-6.3125]",4.690871563936579e-05,33952
7256,918,anomaly_nuscenes,scene-0199,4569,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",1177,10947,148,1369,normal,59,"{""cell"":[-8,-1,-3]}",0,0.0029678615118315477,0,"[-5.84375,-5.8125,-5.78125]",0.0,266,0.0019890380610429323,0,"[-7.90625,-7.65625,-5.01875]",0.0006231306081754735,34601
7257,918,anomaly_nuscenes,scene-0199,4569,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",1177,10947,148,1369,normal,36,"{""cell"":[14,-4,0]}",0,0.0027573561304090125,0,"[-5.90625,-5.90625,-5.859375]",0.0,18519,0.00011360640352852241,0,"[-9.125,-9.125,-9.0]",0.0,18423
7258,918,anomaly_nuscenes,scene-0199,4569,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",1177,10947,148,1369,normal,10,"{""cell"":[14,-32,0]}",0,0.0057737612425180175,0,"[-5.725,-5.3125,-4.653125]",0.0,23671,0.00021096157291078228,0,"[-8.5875,-8.5,-8.2875]",0.0,23575
7259,918,anomaly_nuscenes,scene-0199,4569,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",1177,10947,148,1369,normal,4,"{""cell"":[-21,-41,5]}",0,0.004659188804688848,0,"[-5.584375,-5.328125,-5.225]",0.0,28572,0.00014462265192455946,0,"[-8.91875,-8.84375,-8.76875]",0.0,28636
7260,919,normal_nuscenes,scene-0199,4573,[],3068,7962,384,996,normal,17,"{""cell"":[-17,-1,-2]}",0,0.001348320052808581,0,"[-6.6375,-6.59375,-6.59375]",,18,0.0044700201921213135,0,"[-6.3625,-5.78125,-4.675]",,34482
7261,919,normal_nuscenes,scene-0199,4573,[],3068,7962,384,996,normal,23,"{""cell"":[8,-9,-3]}",0,0.00135603531028731,0,"[-6.65,-6.59375,-6.54375]",,21551,0.00040652996250965974,0,"[-7.93125,-7.84375,-7.6875]",,21519
7262,919,normal_nuscenes,scene-0199,4573,[],3068,7962,384,996,normal,226,"{""cell"":[-5,-1,-3]}",0,0.0013198983927139496,0,"[-6.6875,-6.625,-6.59375]",,386,0.00027565544852815226,0,"[-8.3125,-8.25,-8.0]",,33537
7263,919,normal_nuscenes,scene-0199,4573,[],3068,7962,384,996,normal,144,"{""cell"":[7,-1,-1]}",0,0.0012879103623810154,0,"[-6.6875,-6.65625,-6.625]",,17172,0.00021068849941297031,0,"[-8.5625,-8.4375,-8.4375]",,17590
7264,919,normal_nuscenes,scene-0199,4573,[],3068,7962,384,996,normal,32,"{""cell"":[-22,-1,1]}",0,0.0013761023564496792,0,"[-6.653125,-6.5625,-6.53125]",,26,0.0002387176575998783,0,"[-8.49375,-8.40625,-8.1875]",,34617
7265,919,normal_nuscenes,scene-0199,4573,[],3068,7962,384,996,normal,10,"{""cell"":[-21,-21,4]}",0,0.0013460405264354432,0,"[-6.690625,-6.625,-6.525]",,30365,0.00020046602439547905,0,"[-8.625,-8.5625,-8.375]",,30301
7266,919,normal_nuscenes,scene-0199,4573,[],3068,7962,384,996,normal,5,"{""cell"":[-3,40,-2]}",0,0.0014564063719790196,0,"[-6.55,-6.53125,-6.5125]",,8374,0.0002792635853809274,0,"[-8.4125,-8.3125,-7.9375]",,8406
7267,920,anomaly_nuscenes,scene-0199,4575,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",5011,8383,627,1048,anomaly,5,"{""instance"":1}",0,9.530791207192916e-07,0,"[13.4375,15.25,16.2]",0.0,25780,5.1015590219810036e-05,0,"[9.5875,9.75,11.7375]",0.0,25716
7268,920,anomaly_nuscenes,scene-0199,4575,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",5011,8383,627,1048,anomaly,250,"{""instance"":2}",0,1.2324763231778727e-11,0,"[33.75,36.25,37.75]",0.0,33094,5.967311586827307e-12,0,"[31.25,36.5,39.25]",0.0,32966
7269,920,anomaly_nuscenes,scene-0199,4575,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",5011,8383,627,1048,normal,213,"{""cell"":[-5,-1,-3]}",7,0.6370695567070319,71,"[-6.225,-1.5234375,1.6406250000000004]",0.0,33667,0.18388953236190594,7,"[-8.5625,-1.65625,-1.009375]",0.0,33699
7270,920,anomaly_nuscenes,scene-0199,4575,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",5011,8383,627,1048,normal,116,"{""cell"":[-5,-2,-3]}",3,0.9945299004178307,78,"[-6.9375,0.63671875,2.2109375]",0.0,33474,0.1647487281151291,3,"[-8.5625,-4.75,-0.67578125]",0.0,33474
7271,920,anomaly_nuscenes,scene-0199,4575,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",5011,8383,627,1048,normal,85,"{""cell"":[9,-3,-1]}",0,0.00038628556594192645,0,"[-8.0,-7.875,-7.75]",0.0,18356,0.00022100945566660404,0,"[-8.625,-8.4375,-8.25]",0.0,18357
7272,920,anomaly_nuscenes,scene-0199,4575,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",5011,8383,627,1048,normal,40,"{""cell"":[-21,-1,-1]}",0,0.0005187233214136481,0,"[-7.78125,-7.625,-7.3125]",0.0,34613,0.00018445870404318752,0,"[-8.75,-8.5625,-8.49375]",0.0,34453
7273,920,anomaly_nuscenes,scene-0199,4575,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",5011,8383,627,1048,normal,11,"{""cell"":[-21,20,-1]}",0,0.00038803926212883206,0,"[-7.90625,-7.84375,-7.8125]",0.0,4310,0.0002197476146490816,0,"[-8.5625,-8.5,-8.125]",0.0,4438
7274,920,anomaly_nuscenes,scene-0199,4575,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",5011,8383,627,1048,normal,4,"{""cell"":[-21,-48,7]}",0,0.00034613592032071614,0,"[-7.990625,-7.96875,-7.946875]",0.0,28285,0.00017138625470349282,0,"[-8.6875,-8.6875,-8.64375]",0.0,28349
7275,921,normal_nuscenes,scene-0199,4588,[],3839,9464,480,1184,normal,26,"{""cell"":[10,8,-2]}",0,0.002001850643027445,0,"[-6.671875,-6.546875,-5.546875]",,13651,0.0004944791016127571,0,"[-8.09375,-7.78125,-7.125]",,13426
7276,921,normal_nuscenes,scene-0199,4588,[],3839,9464,480,1184,normal,32,"{""cell"":[8,1,-3]}",0,0.4566854029906008,7,"[-4.55625,-1.45703125,1.2859375000000002]",,16333,0.023933113141176403,0,"[-7.625,-7.203125,-2.7078124999999997]",,16204
7277,921,normal_nuscenes,scene-0199,4588,[],3839,9464,480,1184,normal,226,"{""cell"":[-5,-1,-3]}",0,0.01396913019047144,0,"[-5.90625,-5.375,-3.375]",,34624,0.0002776837001024137,0,"[-8.75,-8.5625,-7.71875]",,34624
7278,921,normal_nuscenes,scene-0199,4588,[],3839,9464,480,1184,normal,65,"{""cell"":[-9,-1,-3]}",0,0.005964931104495826,0,"[-5.875,-5.09375,-4.65625]",,395,0.0006421300552737614,0,"[-7.95625,-7.4375,-6.90625]",,395
7279,921,normal_nuscenes,scene-0199,4588,[],3839,9464,480,1184,normal,35,"{""cell"":[14,-3,-2]}",0,0.0011067699012628895,0,"[-6.89375,-6.8125,-6.7]",,18386,0.00014427292198324507,0,"[-9.0,-8.875,-8.6875]",,18386
7280,921,normal_nuscenes,scene-0199,4588,[],3839,9464,480,1184,normal,12,"{""cell"":[14,22,3]}",0,0.0015476041048191388,0,"[-6.796875,-6.5,-6.2]",,11773,0.0001452346221801284,0,"[-8.875,-8.84375,-8.75625]",,11709
7281,921,normal_nuscenes,scene-0199,4588,[],3839,9464,480,1184,normal,8,"{""cell"":[8,39,0]}",0,0.006747614393016877,0,"[-6.509375,-5.515625,-4.365625]",,9847,0.0003837409366356226,0,"[-8.39375,-7.875,-7.575]",,9880
7282,922,anomaly_nuscenes,scene-0199,4591,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",4616,10145,578,1269,anomaly,94,"{""instance"":3}",0,1.360062442831789e-13,0,"[29.825,35.25,36.25]",0.0,34281,1.1033054624622948e-09,0,"[23.7875,36.875,39.425]",0.0,33192
7283,922,anomaly_nuscenes,scene-0199,4591,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",4616,10145,578,1269,normal,85,"{""cell"":[-7,-1,-3]}",13,2.008861743625718,29,"[-3.03125,-1.078125,9.887500000000012]",0.0,33992,0.20339960820882355,13,"[-8.0,-3.046875,0.3882812500000013]",0.0,34056
7284,922,anomaly_nuscenes,scene-0199,4591,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",4616,10145,578,1269,normal,36,"{""cell"":[-8,-1,-3]}",1,2.574420410720521,24,"[-0.478515625,0.6328125,6.84375]",0.0,34570,0.3163196013784216,1,"[-2.1796875,-1.59375,-0.3779296875]",0.0,34313
7285,922,anomaly_nuscenes,scene-0199,4591,"[""f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d"",""f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d"",""fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777"",""fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55""]",4616,10145,578,1269,normal,226,"{""cell"":[-5,-1,-3]}",0,0.0014225479083182615,0,"[-6.71875,-6.59375,-6.34375]",0.0,34657,0.0001253564797023461,0,"[-9.125,-8.9375,-8.9375]",0.0,34625
