threshold,recall,precision,tp,fp
-0.0027008056640625,0.8516097326826593,0.5159139531824445,74515,69918
-0.0027313232421875,0.8516097326826593,0.5159103812121799,74515,69919
-0.0027618408203125,0.8516097326826593,0.5159032374200337,74515,69921
-0.0027923583984375,0.8516097326826593,0.51589966559815,74515,69922
-0.0028076171875,0.8516097326826593,0.5158960938257245,74515,69923
-0.0028228759765625,0.8516097326826593,0.5158925221027562,74515,69924
-0.0028839111328125,0.8516097326826593,0.515888950429244,74515,69925
-0.002960205078125,0.8516097326826593,0.5158853788051869,74515,69926
-0.00299072265625,0.8516097326826593,0.5158818072305839,74515,69927
-0.0030059814453125,0.8516097326826593,0.515878235705434,74515,69928
-0.0030364990234375,0.8516211613847016,0.515881587327961,74516,69928
-0.0030517578125,0.8516211613847016,0.5158780158537852,74516,69929
-0.0030670166015625,0.8516211613847016,0.5158673017279575,74516,69932
-0.0030975341796875,0.8516211613847016,0.5158637304515781,74516,69933
-0.0031585693359375,0.8516211613847016,0.5158565880471578,74516,69935
-0.003204345703125,0.8516211613847016,0.515853016919115,74516,69936
-0.0033416748046875,0.8516211613847016,0.5158494458405156,74516,69937
-0.0034027099609375,0.8516211613847016,0.5158458748113587,74516,69938
-0.00341796875,0.8516211613847016,0.5158423038316431,74516,69939
-0.003448486328125,0.8516211613847016,0.5158387329013678,74516,69940
-0.00347900390625,0.8516211613847016,0.515835162020532,74516,69941
-0.0035400390625,0.8516211613847016,0.5158315911891346,74516,69942
-0.0035552978515625,0.8516211613847016,0.5158280204071743,74516,69943
-0.003570556640625,0.8516325900867439,0.5158242305935125,74517,69945
-0.00360107421875,0.8516325900867439,0.5158206599613742,74517,69946
-0.0036163330078125,0.8516325900867439,0.5158135188453951,74517,69948
-0.0036468505859375,0.8516325900867439,0.5158099483615523,74517,69949
-0.0036773681640625,0.8516325900867439,0.515806377927139,74517,69950
-0.0037078857421875,0.8516325900867439,0.5158028075421547,74517,69951
-0.00372314453125,0.8516325900867439,0.5157992372065979,74517,69952
-0.003753662109375,0.8516325900867439,0.5157920966837635,74517,69954
-0.003814697265625,0.8516325900867439,0.5157849563586275,74517,69956
-0.00384521484375,0.8516325900867439,0.515781386270194,74517,69957
-0.003875732421875,0.8516440187887862,0.5157811678064177,74518,69958
-0.0040283203125,0.8516440187887862,0.5157740278796772,74518,69960
-0.00408935546875,0.8516440187887862,0.5157633183601996,74518,69963
-0.004119873046875,0.8516554474908284,0.5157559608263833,74519,69966
-0.004150390625,0.8516554474908284,0.5157345440200428,74519,69972
-0.004180908203125,0.8516554474908284,0.5157309747252443,74519,69973
-0.004241943359375,0.8516554474908284,0.5157274054798502,74519,69974
-0.0042724609375,0.851678304894913,0.5157234010159311,74521,69977
-0.004302978515625,0.8516897335969554,0.5157267524342729,74522,69977
-0.00445556640625,0.8516897335969554,0.5157231833910034,74522,69978
-0.004486083984375,0.8516897335969554,0.5157196143971322,74522,69979
-0.0045166015625,0.8516897335969554,0.5157160454526581,74522,69980
-0.004547119140625,0.8516897335969554,0.5157053389156084,74522,69983
-0.00457763671875,0.8516897335969554,0.515698201471209,74522,69985
-0.004638671875,0.8516897335969554,0.515680358724535,74522,69990
-0.004669189453125,0.8516897335969554,0.5156767903233619,74522,69991
-0.004791259765625,0.8516897335969554,0.5156732219715737,74522,69992
-0.00482177734375,0.8516897335969554,0.5156625172125079,74522,69995
-0.0048828125,0.8516897335969554,0.5156589490582488,74522,69996
-0.004913330078125,0.8516897335969554,0.5156553809533695,74522,69997
-0.00494384765625,0.8516897335969554,0.5156482448917459,74522,69999
-0.004974365234375,0.8516897335969554,0.5156446769349995,74522,70000
-0.0050048828125,0.8517011622989977,0.5156444604356369,74523,70001
-0.005126953125,0.8517011622989977,0.5156266216468667,74523,70006
-0.005157470703125,0.8517011622989977,0.5156230540372241,74523,70007
-0.00518798828125,0.85171259100104,0.5156157028795992,74524,70010
-0.005218505859375,0.85171259100104,0.5156085681075995,74524,70012
-0.0052490234375,0.85171259100104,0.5156014335330501,74524,70014
-0.00531005859375,0.85171259100104,0.515594299155943,74524,70016
-0.005340576171875,0.8517468771071669,0.5156007859198584,74527,70017
-0.00537109375,0.8517697345112516,0.5156074882736291,74529,70017
-0.005462646484375,0.8517697345112516,0.5156039212159367,74529,70018
-0.0054931640625,0.8517697345112516,0.5156003542075989,74529,70019
-0.005523681640625,0.8517697345112516,0.5155789531939621,74529,70025
-0.00555419921875,0.8517697345112516,0.5155718199175406,74529,70027
-0.005584716796875,0.8517697345112516,0.5155646868385008,74529,70029
-0.005645751953125,0.8517811632132939,0.515568037963738,74530,70029
-0.005706787109375,0.8517925919153362,0.5155678225800873,74531,70030
-0.0057373046875,0.8517925919153362,0.5155642561669042,74531,70031
-0.005767822265625,0.8517925919153362,0.5155606898030617,74531,70032
-0.005828857421875,0.8517925919153362,0.5155535572233944,74531,70034
-0.005859375,0.8517925919153362,0.5155499910075675,74531,70035
-0.005889892578125,0.8518040206173785,0.5155533420490154,74532,70035
-0.00592041015625,0.8518040206173785,0.5155497758840131,74532,70036
-0.005950927734375,0.8518040206173785,0.5155462097683459,74532,70037
-0.0059814453125,0.8518040206173785,0.515539077685013,74532,70039
-0.006011962890625,0.8518040206173785,0.5155212483399735,74532,70044
-0.00604248046875,0.8518040206173785,0.5155141169472534,74532,70046
-0.006072998046875,0.8518040206173785,0.5155105513248812,74532,70047
-0.006103515625,0.8518040206173785,0.5155034202281075,74532,70049
-0.006134033203125,0.8518040206173785,0.5154998547537037,74532,70050
-0.00616455078125,0.8518040206173785,0.5154927239528578,74532,70052
-0.006195068359375,0.8518040206173785,0.5154855933492869,74532,70054
-0.00628662109375,0.8518040206173785,0.5154784629429828,74532,70056
-0.006317138671875,0.8518040206173785,0.5154748978138033,74532,70057
-0.00634765625,0.8518040206173785,0.5154713327339373,74532,70058
-0.006378173828125,0.8518040206173785,0.5154606377902111,74532,70061
-0.00640869140625,0.8518154493194208,0.5154639888238792,74533,70061
-0.006439208984375,0.8518154493194208,0.5154604239427366,74533,70062
-0.0064697265625,0.8518154493194208,0.5154497295951534,74533,70065
-0.006500244140625,0.8518154493194208,0.5154461649112373,74533,70066
-0.00653076171875,0.8518154493194208,0.5154319066686031,74533,70070
-0.006591796875,0.8518268780214631,0.5154245645093253,74534,70073
-0.006622314453125,0.8518268780214631,0.5154210002212879,74534,70074
-0.00665283203125,0.8518268780214631,0.5154174359825461,74534,70075
-0.006683349609375,0.8518268780214631,0.5154103076529448,74534,70077
-0.006744384765625,0.8518383067235054,0.5154100945281544,74535,70078
-0.00677490234375,0.8518497354255478,0.515409881409259,74536,70079
-0.006805419921875,0.8518497354255478,0.5154063174199258,74536,70080
-0.0068359375,0.85186116412759,0.5154061043576872,74537,70081
-0.00689697265625,0.85186116412759,0.5153989766284055,74537,70083
-0.006927490234375,0.8518725928296323,0.5153987636735766,74538,70084
-0.0069580078125,0.8518954502337169,0.5153983377815884,74540,70086
-0.006988525390625,0.8519068789357592,0.5154016884814039,74541,70086
-0.007049560546875,0.8519068789357592,0.5153945612567328,74541,70088
-0.007080078125,0.8519068789357592,0.5153874342291763,74541,70090
-0.007110595703125,0.8519183076378015,0.5153800947211947,74542,70093
-0.00714111328125,0.8519183076378015,0.5153765314306259,74542,70094
-0.007171630859375,0.8519297363398439,0.5153798820495448,74543,70094
-0.0072021484375,0.8519297363398439,0.515376318809718,74543,70095
-0.00726318359375,0.8519297363398439,0.5153691924778762,74543,70097
-0.007293701171875,0.8519297363398439,0.5153656293858588,74543,70098
-0.00732421875,0.8519411650418862,0.515354728094797,74544,70102
-0.007354736328125,0.8519411650418862,0.5153511652505756,74544,70103
-0.00738525390625,0.8519640224459708,0.5153578662832097,74546,70103
-0.007415771484375,0.8519640224459708,0.515350740748422,74546,70105
-0.007476806640625,0.8519640224459708,0.515347178054918,74546,70106
-0.00750732421875,0.8519640224459708,0.5153400528156843,74546,70108
-0.007537841796875,0.8519640224459708,0.5153364902699527,74546,70109
-0.007659912109375,0.8519640224459708,0.5153293653262545,74546,70111
-0.0076904296875,0.8519640224459708,0.5153222405795699,74546,70113
-0.007720947265625,0.8519640224459708,0.5153151160298906,74546,70115
-0.00775146484375,0.8519754511480131,0.5153149042948093,74547,70116
-0.007781982421875,0.8519754511480131,0.5153113421445557,74547,70117
-0.0078125,0.8519868798500554,0.515307568415741,74548,70119
-0.00787353515625,0.8519868798500554,0.5153040064146874,74548,70120
-0.0079345703125,0.8519983085520977,0.5152966710904667,74549,70123
-0.008056640625,0.8520097372541401,0.5152964596264705,74550,70124
-0.00811767578125,0.8520211659561824,0.5152891248151067,74551,70127
-0.0081787109375,0.8520325946582247,0.5152889134641968,74552,70128
-0.00823974609375,0.8520325946582247,0.5152853519121378,74552,70129
-0.00830078125,0.852044023360267,0.515278017762726,74553,70132
-0.00836181640625,0.852044023360267,0.5152744564090513,74553,70133
-0.0084228515625,0.852044023360267,0.5152673338493863,74553,70135
-0.00848388671875,0.852044023360267,0.5152637726433937,74553,70136
-0.008544921875,0.8520554520623093,0.5152600005528986,74554,70138
-0.0086669921875,0.8520554520623093,0.5152564394960364,74554,70139
-0.00872802734375,0.8520554520623093,0.5152457566207773,74554,70142
-0.0087890625,0.8520554520623093,0.5152350741884878,74554,70145
-0.00885009765625,0.8520668807643516,0.5152313029536565,74555,70147
-0.0089111328125,0.8520668807643516,0.5152241817779744,74555,70149
