first,second,target_recall,kind,key,new_fp,fixed_fp,new_fn,fixed_fn
m500,b1547,0.75,distance,2,1349,5270,590,1101
m500,b1547,0.75,distance,3,528,804,327,512
m500,b1547,0.75,distance,4,435,35,96,40
m500,b1547,0.75,normal_semantic,10,10,11,0,0
m500,b1547,0.75,normal_semantic,11,0,0,0,0
m500,b1547,0.75,normal_semantic,15,0,0,0,0
m500,b1547,0.75,normal_semantic,18,0,0,0,0
m500,b1547,0.75,normal_semantic,20,1,0,0,0
m500,b1547,0.75,normal_semantic,30,0,0,0,0
m500,b1547,0.75,normal_semantic,31,0,0,0,0
m500,b1547,0.75,normal_semantic,32,0,0,0,0
m500,b1547,0.75,normal_semantic,40,7346,15522,0,0
m500,b1547,0.75,normal_semantic,48,25,5,0,0
m500,b1547,0.75,normal_semantic,49,0,0,0,0
m500,b1547,0.75,normal_semantic,50,3600,2364,0,0
m500,b1547,0.75,normal_semantic,51,0,0,0,0
m500,b1547,0.75,normal_semantic,70,92,143,0,0
m500,b1547,0.75,normal_semantic,71,0,0,0,0
m500,b1547,0.75,normal_semantic,72,0,0,0,0
m500,b1547,0.75,normal_semantic,80,0,0,0,0
m500,b1547,0.75,normal_semantic,81,0,0,0,0
m500,b1547,0.75,object,125:1,0,0,2481,2744
m500,b1547,0.75,object,137:3,0,0,39,45
m500,b1547,0.75,object,138:4,0,0,7,7
m500,b1547,0.75,object,138:5,0,0,47,53
m500,b1547,0.75,object,139:7,0,0,149,81
m500,b1547,0.75,object,140:1,0,0,21,17
m500,b1547,0.75,object,141:4,0,0,170,499
m500,b1547,0.75,object,141:5,0,0,146,60
m500,b1547,0.75,object,142:2,0,0,57,33
m500,b1547,0.75,object,142:3,0,0,190,32
m500,b1547,0.75,object,143:3,0,0,236,274
m500,b1547,0.75,object,144:2,0,0,2,0
m500,b1547,0.75,object,144:3,0,0,71,0
m500,b1547,0.75,object,144:4,0,0,40,0
m500,b1547,0.75,object,144:5,0,0,80,0
m500,b1547,0.75,object,145:1,0,0,58,1
m500,b1547,0.75,object,145:2,0,0,82,11
m500,b1547,0.75,object,146:2,0,0,38,29
m500,b1547,0.75,object,147:2,0,0,46,44
m500,b1547,0.75,object,148:2,0,0,81,49
m500,b1547,0.75,object,149:2,0,0,27,6
m500,b1547,0.75,object,149:3,0,0,24,9
m500,b1547,0.75,object,150:2,0,0,40,14
m500,b1547,0.75,object,150:3,0,0,18,12
m500,b1547,0.75,object,150:4,0,0,150,88
m500,b1547,0.75,object,151:1,0,0,54,21
m500,b1547,0.75,object,152:1,0,0,59,25
m500,b1547,0.75,object,153:30550,0,0,8,3
m500,b1547,0.75,object,153:30551,0,0,21,5
m500,b1547,0.75,object,169:1,0,0,119,389
m500,b1547,0.75,object_returns,0,0,0,126,87
m500,b1547,0.75,object_returns,1,0,0,372,258
m500,b1547,0.75,object_returns,2,0,0,538,462
m500,b1547,0.75,object_returns,3,0,0,578,847
m500,b1547,0.75,object_returns,4,0,0,423,278
m500,b1547,0.75,object_returns,5,0,0,606,942
m500,b1547,0.75,object_returns,6,0,0,1918,1677
m500,b1547,0.75,sequence,125,2595,3669,2481,2744
m500,b1547,0.75,sequence,137,168,141,39,45
m500,b1547,0.75,sequence,138,406,621,54,60
m500,b1547,0.75,sequence,139,182,478,149,81
m500,b1547,0.75,sequence,140,211,884,21,17
m500,b1547,0.75,sequence,141,1188,2371,316,559
m500,b1547,0.75,sequence,142,137,523,247,65
m500,b1547,0.75,sequence,143,136,1244,236,274
m500,b1547,0.75,sequence,144,701,687,193,0
m500,b1547,0.75,sequence,145,346,705,140,12
m500,b1547,0.75,sequence,146,193,1054,38,29
m500,b1547,0.75,sequence,147,471,937,46,44
m500,b1547,0.75,sequence,148,1527,647,81,49
m500,b1547,0.75,sequence,149,1210,636,51,15
m500,b1547,0.75,sequence,150,844,912,208,114
m500,b1547,0.75,sequence,151,41,709,54,21
m500,b1547,0.75,sequence,152,161,839,59,25
m500,b1547,0.75,sequence,153,500,821,29,8
m500,b1547,0.75,sequence,169,57,167,119,389
m500,b1547,0.75,unassigned_anomaly,149:0,0,0,0,0
m500,b1547,0.9,distance,0,9736,29112,271,747
m500,b1547,0.9,distance,1,17616,26594,2027,1170
m500,b1547,0.9,distance,2,7626,24937,432,508
m500,b1547,0.9,distance,3,2999,3163,103,341
m500,b1547,0.9,distance,4,2616,899,54,85
m500,b1547,0.9,normal_semantic,10,10,1101,0,0
m500,b1547,0.9,normal_semantic,11,0,0,0,0
m500,b1547,0.9,normal_semantic,15,0,0,0,0
m500,b1547,0.9,normal_semantic,18,0,0,0,0
m500,b1547,0.9,normal_semantic,20,5,0,0,0
m500,b1547,0.9,normal_semantic,30,0,1,0,0
m500,b1547,0.9,normal_semantic,31,0,0,0,0
m500,b1547,0.9,normal_semantic,32,0,0,0,0
m500,b1547,0.9,normal_semantic,40,34122,74286,0,0
m500,b1547,0.9,normal_semantic,48,101,14,0,0
m500,b1547,0.9,normal_semantic,49,0,0,0,0
m500,b1547,0.9,normal_semantic,50,5564,8373,0,0
m500,b1547,0.9,normal_semantic,51,0,0,0,0
m500,b1547,0.9,normal_semantic,70,791,930,0,0
m500,b1547,0.9,normal_semantic,71,0,0,0,0
m500,b1547,0.9,normal_semantic,72,0,0,0,0
m500,b1547,0.9,normal_semantic,80,0,0,0,0
m500,b1547,0.9,normal_semantic,81,0,0,0,0
m500,b1547,0.9,object,125:1,0,0,1834,1636
m500,b1547,0.9,object,137:3,0,0,31,11
m500,b1547,0.9,object,138:4,0,0,0,6
m500,b1547,0.9,object,138:5,0,0,8,30
m500,b1547,0.9,object,139:7,0,0,39,6
m500,b1547,0.9,object,140:1,0,0,4,5
m500,b1547,0.9,object,141:4,0,0,34,259
m500,b1547,0.9,object,141:5,0,0,63,34
m500,b1547,0.9,object,142:2,0,0,95,92
m500,b1547,0.9,object,142:3,0,0,179,35
m500,b1547,0.9,object,143:3,0,0,217,76
m500,b1547,0.9,object,144:2,0,0,0,0
m500,b1547,0.9,object,144:3,0,0,20,3
m500,b1547,0.9,object,144:4,0,0,9,0
m500,b1547,0.9,object,144:5,0,0,0,0
m500,b1547,0.9,object,145:1,0,0,3,2
m500,b1547,0.9,object,145:2,0,0,16,3
m500,b1547,0.9,object,146:2,0,0,9,26
m500,b1547,0.9,object,147:2,0,0,0,15
m500,b1547,0.9,object,148:2,0,0,8,12
m500,b1547,0.9,object,149:2,0,0,11,3
m500,b1547,0.9,object,149:3,0,0,7,0
m500,b1547,0.9,object,150:2,0,0,21,3
m500,b1547,0.9,object,150:3,0,0,3,6
m500,b1547,0.9,object,150:4,0,0,42,37
m500,b1547,0.9,object,151:1,0,0,5,12
m500,b1547,0.9,object,152:1,0,0,42,5
m500,b1547,0.9,object,153:30550,0,0,1,0
m500,b1547,0.9,object,153:30551,0,0,2,1
m500,b1547,0.9,object,169:1,0,0,184,533
m500,b1547,0.9,object_returns,0,0,0,59,62
m500,b1547,0.9,object_returns,1,0,0,182,210
m500,b1547,0.9,object_returns,2,0,0,223,193
m500,b1547,0.9,object_returns,3,0,0,466,523
m500,b1547,0.9,object_returns,4,0,0,280,158
m500,b1547,0.9,object_returns,5,0,0,511,777
m500,b1547,0.9,object_returns,6,0,0,1166,928
m500,b1547,0.9,sequence,125,10587,11909,1834,1636
m500,b1547,0.9,sequence,137,777,1985,31,11
m500,b1547,0.9,sequence,138,943,3335,8,36
m500,b1547,0.9,sequence,139,1227,2692,39,6
m500,b1547,0.9,sequence,140,1441,2514,4,5
m500,b1547,0.9,sequence,141,5047,9668,97,293
m500,b1547,0.9,sequence,142,1826,4074,274,127
m500,b1547,0.9,sequence,143,1753,8536,217,76
m500,b1547,0.9,sequence,144,2227,3122,29,3
m500,b1547,0.9,sequence,145,1236,4016,19,5
m500,b1547,0.9,sequence,146,529,3239,9,26
m500,b1547,0.9,sequence,147,2104,4794,0,15
m500,b1547,0.9,sequence,148,2582,4450,8,12
m500,b1547,0.9,sequence,149,2028,4138,18,3
m500,b1547,0.9,sequence,150,2368,6064,66,46
m500,b1547,0.9,sequence,151,1315,2529,5,12
m500,b1547,0.9,sequence,152,929,3492,42,5
m500,b1547,0.9,sequence,153,1087,3265,3,1
m500,b1547,0.9,sequence,169,587,883,184,533
m500,b1547,0.9,unassigned_anomaly,149:0,0,0,0,0
m500,b1547,0.95,distance,0,13194,98742,82,359
m500,b1547,0.95,distance,1,44887,73994,1321,874
m500,b1547,0.95,distance,2,21598,113035,323,332
m500,b1547,0.95,distance,3,8469,19064,49,157
m500,b1547,0.95,distance,4,6807,6447,22,72
m500,b1547,0.95,normal_semantic,10,62,3659,0,0
m500,b1547,0.95,normal_semantic,11,0,4,0,0
m500,b1547,0.95,normal_semantic,15,0,0,0,0
m500,b1547,0.95,normal_semantic,18,0,1,0,0
m500,b1547,0.95,normal_semantic,20,10,1,0,0
m500,b1547,0.95,normal_semantic,30,0,3,0,0
m500,b1547,0.95,normal_semantic,31,0,0,0,0
m500,b1547,0.95,normal_semantic,32,0,0,0,0
m500,b1547,0.95,normal_semantic,40,88270,292109,0,0
m500,b1547,0.95,normal_semantic,48,349,167,0,0
m500,b1547,0.95,normal_semantic,49,0,0,0,0
m500,b1547,0.95,normal_semantic,50,5214,13162,0,0
m500,b1547,0.95,normal_semantic,51,0,0,0,0
m500,b1547,0.95,normal_semantic,70,1049,2171,0,0
m500,b1547,0.95,normal_semantic,71,1,0,0,0
m500,b1547,0.95,normal_semantic,72,0,0,0,0
m500,b1547,0.95,normal_semantic,80,0,5,0,0
m500,b1547,0.95,normal_semantic,81,0,0,0,0
m500,b1547,0.95,object,125:1,0,0,1029,1052
m500,b1547,0.95,object,137:3,0,0,10,4
m500,b1547,0.95,object,138:4,0,0,0,1
m500,b1547,0.95,object,138:5,0,0,1,12
m500,b1547,0.95,object,139:7,0,0,3,1
m500,b1547,0.95,object,140:1,0,0,2,0
m500,b1547,0.95,object,141:4,0,0,3,106
m500,b1547,0.95,object,141:5,0,0,39,16
m500,b1547,0.95,object,142:2,0,0,84,89
m500,b1547,0.95,object,142:3,0,0,224,50
m500,b1547,0.95,object,143:3,0,0,215,29
m500,b1547,0.95,object,144:2,0,0,0,0
m500,b1547,0.95,object,144:3,0,0,5,4
m500,b1547,0.95,object,144:4,0,0,1,0
m500,b1547,0.95,object,144:5,0,0,1,0
m500,b1547,0.95,object,145:1,0,0,0,0
m500,b1547,0.95,object,145:2,0,0,1,1
m500,b1547,0.95,object,146:2,0,0,1,7
m500,b1547,0.95,object,147:2,0,0,0,2
m500,b1547,0.95,object,148:2,0,0,1,8
m500,b1547,0.95,object,149:2,0,0,5,0
m500,b1547,0.95,object,149:3,0,0,1,0
m500,b1547,0.95,object,150:2,0,0,6,3
m500,b1547,0.95,object,150:3,0,0,0,3
m500,b1547,0.95,object,150:4,0,0,14,16
m500,b1547,0.95,object,151:1,0,0,2,1
m500,b1547,0.95,object,152:1,0,0,16,8
m500,b1547,0.95,object,153:30550,0,0,0,1
m500,b1547,0.95,object,153:30551,0,0,0,3
m500,b1547,0.95,object,169:1,0,0,133,377
m500,b1547,0.95,object_returns,0,0,0,43,49
m500,b1547,0.95,object_returns,1,0,0,70,110
m500,b1547,0.95,object_returns,2,0,0,239,110
m500,b1547,0.95,object_returns,3,0,0,328,359
m500,b1547,0.95,object_returns,4,0,0,108,132
m500,b1547,0.95,object_returns,5,0,0,481,478
m500,b1547,0.95,object_returns,6,0,0,528,556
m500,b1547,0.95,sequence,125,28672,32208,1029,1052
m500,b1547,0.95,sequence,137,2123,8492,10,4
m500,b1547,0.95,sequence,138,2559,12936,1,13
m500,b1547,0.95,sequence,139,3870,12411,3,1
m500,b1547,0.95,sequence,140,3243,11160,2,0
m500,b1547,0.95,sequence,141,12126,35021,42,122
m500,b1547,0.95,sequence,142,2797,16733,308,139
m500,b1547,0.95,sequence,143,3762,24338,215,29
m500,b1547,0.95,sequence,144,3864,12039,7,4
m500,b1547,0.95,sequence,145,2920,17395,1,1
m500,b1547,0.95,sequence,146,1317,10704,1,7
m500,b1547,0.95,sequence,147,5124,17018,0,2
m500,b1547,0.95,sequence,148,5283,19426,1,8
m500,b1547,0.95,sequence,149,3769,16232,6,0
m500,b1547,0.95,sequence,150,5189,23752,20,22
m500,b1547,0.95,sequence,151,1621,12504,2,1
m500,b1547,0.95,sequence,152,2222,12637,16,8
m500,b1547,0.95,sequence,153,2542,13021,0,4
m500,b1547,0.95,sequence,169,1952,3255,133,377
m500,b1547,0.95,unassigned_anomaly,149:0,0,0,0,0
m500,b1547,0.99,distance,0,55323,416853,0,51
m500,b1547,0.99,distance,1,465234,574506,405,323
m500,b1547,0.99,distance,2,152250,945765,102,55
m500,b1547,0.99,distance,3,52236,211374,5,34
m500,b1547,0.99,distance,4,40934,76892,3,46
m500,b1547,0.99,normal_semantic,10,206,26805,0,0
m500,b1547,0.99,normal_semantic,11,27,53,0,0
m500,b1547,0.99,normal_semantic,15,0,0,0,0
m500,b1547,0.99,normal_semantic,18,0,2,0,0
m500,b1547,0.99,normal_semantic,20,1,5,0,0
m500,b1547,0.99,normal_semantic,30,22,80,0,0
m500,b1547,0.99,normal_semantic,31,0,0,0,0
m500,b1547,0.99,normal_semantic,32,0,0,0,0
m500,b1547,0.99,normal_semantic,40,748511,2180289,0,0
m500,b1547,0.99,normal_semantic,48,6916,2218,0,0
m500,b1547,0.99,normal_semantic,49,0,0,0,0
m500,b1547,0.99,normal_semantic,50,7570,11410,0,0
m500,b1547,0.99,normal_semantic,51,5,7,0,0
m500,b1547,0.99,normal_semantic,70,2715,4038,0,0
m500,b1547,0.99,normal_semantic,71,2,0,0,0
m500,b1547,0.99,normal_semantic,72,2,0,0,0
m500,b1547,0.99,normal_semantic,80,0,483,0,0
m500,b1547,0.99,normal_semantic,81,0,0,0,0
m500,b1547,0.99,object,125:1,0,0,217,312
m500,b1547,0.99,object,137:3,0,0,2,0
m500,b1547,0.99,object,138:4,0,0,0,1
m500,b1547,0.99,object,138:5,0,0,0,1
m500,b1547,0.99,object,139:7,0,0,0,0
m500,b1547,0.99,object,140:1,0,0,0,0
m500,b1547,0.99,object,141:4,0,0,0,5
m500,b1547,0.99,object,141:5,0,0,1,4
m500,b1547,0.99,object,142:2,0,0,53,19
m500,b1547,0.99,object,142:3,0,0,172,19
m500,b1547,0.99,object,143:3,0,0,48,8
m500,b1547,0.99,object,144:2,0,0,0,0
m500,b1547,0.99,object,144:3,0,0,0,1
m500,b1547,0.99,object,144:4,0,0,0,0
m500,b1547,0.99,object,144:5,0,0,0,0
m500,b1547,0.99,object,145:1,0,0,0,0
m500,b1547,0.99,object,145:2,0,0,0,1
m500,b1547,0.99,object,146:2,0,0,3,5
m500,b1547,0.99,object,147:2,0,0,0,0
m500,b1547,0.99,object,148:2,0,0,0,0
m500,b1547,0.99,object,149:2,0,0,0,0
m500,b1547,0.99,object,149:3,0,0,0,0
m500,b1547,0.99,object,150:2,0,0,0,1
m500,b1547,0.99,object,150:3,0,0,0,0
m500,b1547,0.99,object,150:4,0,0,0,4
m500,b1547,0.99,object,151:1,0,0,4,0
m500,b1547,0.99,object,152:1,0,0,2,1
m500,b1547,0.99,object,153:30550,0,0,0,0
m500,b1547,0.99,object,153:30551,0,0,0,0
m500,b1547,0.99,object,169:1,0,0,13,127
m500,b1547,0.99,object_returns,0,0,0,10,11
m500,b1547,0.99,object_returns,1,0,0,23,49
m500,b1547,0.99,object_returns,2,0,0,100,40
m500,b1547,0.99,object_returns,3,0,0,161,66
m500,b1547,0.99,object_returns,4,0,0,1,25
m500,b1547,0.99,object_returns,5,0,0,36,166
m500,b1547,0.99,object_returns,6,0,0,184,152
m500,b1547,0.99,sequence,125,210851,223904,217,312
m500,b1547,0.99,sequence,137,15902,55222,2,0
m500,b1547,0.99,sequence,138,24633,91701,0,2
m500,b1547,0.99,sequence,139,33319,104091,0,0
m500,b1547,0.99,sequence,140,24123,86957,0,0
m500,b1547,0.99,sequence,141,98324,298046,1,9
m500,b1547,0.99,sequence,142,23071,115037,225,38
m500,b1547,0.99,sequence,143,22274,123235,48,8
m500,b1547,0.99,sequence,144,26686,92801,0,1
m500,b1547,0.99,sequence,145,28602,121272,0,1
m500,b1547,0.99,sequence,146,14436,78428,3,5
m500,b1547,0.99,sequence,147,39475,116511,0,0
m500,b1547,0.99,sequence,148,39493,135461,0,0
m500,b1547,0.99,sequence,149,33877,115417,0,0
m500,b1547,0.99,sequence,150,46682,161470,0,5
m500,b1547,0.99,sequence,151,12590,86765,4,0
m500,b1547,0.99,sequence,152,17395,83810,2,1
m500,b1547,0.99,sequence,153,20397,99340,0,0
m500,b1547,0.99,sequence,169,33847,35922,13,127
m500,b1547,0.99,unassigned_anomaly,149:0,0,0,0,0
m500,control,0.5,distance,0,105,256,394,442
m500,control,0.5,distance,1,784,592,2024,983
m500,control,0.5,distance,2,358,1182,617,1159
m500,control,0.5,distance,3,35,71,25,421
m500,control,0.5,distance,4,24,0,0,52
m500,control,0.5,normal_semantic,10,0,0,0,0
m500,control,0.5,normal_semantic,11,0,0,0,0
m500,control,0.5,normal_semantic,15,0,0,0,0
m500,control,0.5,normal_semantic,18,0,0,0,0
m500,control,0.5,normal_semantic,20,0,0,0,0
m500,control,0.5,normal_semantic,30,0,0,0,0
m500,control,0.5,normal_semantic,31,0,0,0,0
m500,control,0.5,normal_semantic,32,0,0,0,0
m500,control,0.5,normal_semantic,40,1234,1848,0,0
m500,control,0.5,normal_semantic,48,0,0,0,0
m500,control,0.5,normal_semantic,49,0,0,0,0
m500,control,0.5,normal_semantic,50,72,253,0,0
m500,control,0.5,normal_semantic,51,0,0,0,0
m500,control,0.5,normal_semantic,70,0,0,0,0
m500,control,0.5,normal_semantic,71,0,0,0,0
m500,control,0.5,normal_semantic,72,0,0,0,0
m500,control,0.5,normal_semantic,80,0,0,0,0
m500,control,0.5,normal_semantic,81,0,0,0,0
m500,control,0.5,object,125:1,0,0,589,423
m500,control,0.5,object,137:3,0,0,16,54
m500,control,0.5,object,138:4,0,0,9,14
m500,control,0.5,object,138:5,0,0,79,94
m500,control,0.5,object,139:7,0,0,108,156
m500,control,0.5,object,140:1,0,0,76,42
m500,control,0.5,object,141:4,0,0,192,1001
m500,control,0.5,object,141:5,0,0,169,112
m500,control,0.5,object,142:2,0,0,10,26
m500,control,0.5,object,142:3,0,0,18,53
m500,control,0.5,object,143:3,0,0,727,5
m500,control,0.5,object,144:2,0,0,11,8
m500,control,0.5,object,144:3,0,0,1,40
m500,control,0.5,object,144:4,0,0,1,16
m500,control,0.5,object,144:5,0,0,88,72
m500,control,0.5,object,145:1,0,0,3,36
m500,control,0.5,object,145:2,0,0,8,68
m500,control,0.5,object,146:2,0,0,20,55
m500,control,0.5,object,147:2,0,0,58,170
m500,control,0.5,object,148:2,0,0,31,227
m500,control,0.5,object,149:2,0,0,27,27
m500,control,0.5,object,149:3,0,0,118,81
m500,control,0.5,object,150:2,0,0,52,21
m500,control,0.5,object,150:3,0,0,34,13
m500,control,0.5,object,150:4,0,0,240,149
m500,control,0.5,object,151:1,0,0,134,10
m500,control,0.5,object,152:1,0,0,41,54
m500,control,0.5,object,153:30550,0,0,27,9
m500,control,0.5,object,153:30551,0,0,41,18
m500,control,0.5,object,169:1,0,0,132,3
m500,control,0.5,object_returns,0,0,0,38,83
m500,control,0.5,object_returns,1,0,0,119,277
m500,control,0.5,object_returns,2,0,0,456,751
m500,control,0.5,object_returns,3,0,0,568,874
m500,control,0.5,object_returns,4,0,0,1089,534
m500,control,0.5,object_returns,5,0,0,183,253
m500,control,0.5,object_returns,6,0,0,607,285
m500,control,0.5,sequence,125,72,1086,589,423
m500,control,0.5,sequence,137,14,6,16,54
m500,control,0.5,sequence,138,104,35,88,108
m500,control,0.5,sequence,139,29,17,108,156
m500,control,0.5,sequence,140,45,34,76,42
m500,control,0.5,sequence,141,265,497,361,1113
m500,control,0.5,sequence,142,24,17,28,79
m500,control,0.5,sequence,143,9,8,727,5
m500,control,0.5,sequence,144,81,49,101,136
m500,control,0.5,sequence,145,39,31,11,104
m500,control,0.5,sequence,146,54,28,20,55
m500,control,0.5,sequence,147,182,31,58,170
m500,control,0.5,sequence,148,109,20,31,227
m500,control,0.5,sequence,149,74,18,145,108
m500,control,0.5,sequence,150,65,73,326,183
m500,control,0.5,sequence,151,31,31,134,10
m500,control,0.5,sequence,152,36,41,41,54
m500,control,0.5,sequence,153,71,74,68,27
m500,control,0.5,sequence,169,2,5,132,3
m500,control,0.5,unassigned_anomaly,149:0,0,0,0,0
m500,control,0.75,distance,0,5510,1416,505,565
m500,control,0.75,distance,1,6089,3222,2393,552
m500,control,0.75,distance,2,1730,3204,247,1143
m500,control,0.75,distance,3,496,279,20,649
m500,control,0.75,distance,4,940,3,0,283
m500,control,0.75,normal_semantic,10,86,11,0,0
m500,control,0.75,normal_semantic,11,0,0,0,0
m500,control,0.75,normal_semantic,15,0,0,0,0
m500,control,0.75,normal_semantic,18,0,0,0,0
m500,control,0.75,normal_semantic,20,1,0,0,0
m500,control,0.75,normal_semantic,30,0,0,0,0
m500,control,0.75,normal_semantic,31,0,0,0,0
m500,control,0.75,normal_semantic,32,0,0,0,0
m500,control,0.75,normal_semantic,40,13512,7046,0,0
m500,control,0.75,normal_semantic,48,7,0,0,0
m500,control,0.75,normal_semantic,49,0,0,0,0
m500,control,0.75,normal_semantic,50,1081,980,0,0
m500,control,0.75,normal_semantic,51,0,0,0,0
m500,control,0.75,normal_semantic,70,78,87,0,0
m500,control,0.75,normal_semantic,71,0,0,0,0
m500,control,0.75,normal_semantic,72,0,0,0,0
m500,control,0.75,normal_semantic,80,0,0,0,0
m500,control,0.75,normal_semantic,81,0,0,0,0
m500,control,0.75,object,125:1,0,0,2056,1466
m500,control,0.75,object,137:3,0,0,29,54
m500,control,0.75,object,138:4,0,0,0,5
m500,control,0.75,object,138:5,0,0,0,70
m500,control,0.75,object,139:7,0,0,37,96
m500,control,0.75,object,140:1,0,0,0,33
m500,control,0.75,object,141:4,0,0,4,527
m500,control,0.75,object,141:5,0,0,29,121
m500,control,0.75,object,142:2,0,0,21,74
m500,control,0.75,object,142:3,0,0,28,56
m500,control,0.75,object,143:3,0,0,629,55
m500,control,0.75,object,144:2,0,0,1,0
m500,control,0.75,object,144:3,0,0,1,32
m500,control,0.75,object,144:4,0,0,0,6
m500,control,0.75,object,144:5,0,0,0,15
m500,control,0.75,object,145:1,0,0,0,21
m500,control,0.75,object,145:2,0,0,3,41
m500,control,0.75,object,146:2,0,0,0,56
m500,control,0.75,object,147:2,0,0,5,70
m500,control,0.75,object,148:2,0,0,4,83
m500,control,0.75,object,149:2,0,0,0,20
m500,control,0.75,object,149:3,0,0,3,30
m500,control,0.75,object,150:2,0,0,9,28
m500,control,0.75,object,150:3,0,0,2,13
m500,control,0.75,object,150:4,0,0,24,147
m500,control,0.75,object,151:1,0,0,18,7
m500,control,0.75,object,152:1,0,0,13,26
m500,control,0.75,object,153:30550,0,0,1,10
m500,control,0.75,object,153:30551,0,0,0,18
m500,control,0.75,object,169:1,0,0,248,12
m500,control,0.75,object_returns,0,0,0,7,190
m500,control,0.75,object_returns,1,0,0,64,445
m500,control,0.75,object_returns,2,0,0,106,634
m500,control,0.75,object_returns,3,0,0,195,994
m500,control,0.75,object_returns,4,0,0,469,256
m500,control,0.75,object_returns,5,0,0,702,96
m500,control,0.75,object_returns,6,0,0,1622,577
m500,control,0.75,sequence,125,1128,3293,2056,1466
m500,control,0.75,sequence,137,292,63,29,54
m500,control,0.75,sequence,138,736,234,0,75
m500,control,0.75,sequence,139,298,282,37,96
m500,control,0.75,sequence,140,364,120,0,33
m500,control,0.75,sequence,141,1481,1034,33,648
m500,control,0.75,sequence,142,355,343,49,130
m500,control,0.75,sequence,143,2722,258,629,55
m500,control,0.75,sequence,144,581,111,2,53
m500,control,0.75,sequence,145,637,178,3,62
m500,control,0.75,sequence,146,1050,143,0,56
m500,control,0.75,sequence,147,1246,341,5,70
m500,control,0.75,sequence,148,844,207,4,83
m500,control,0.75,sequence,149,747,246,3,50
m500,control,0.75,sequence,150,772,400,35,188
m500,control,0.75,sequence,151,466,221,18,7
m500,control,0.75,sequence,152,340,358,13,26
m500,control,0.75,sequence,153,557,195,1,28
m500,control,0.75,sequence,169,149,97,248,12
m500,control,0.75,unassigned_anomaly,149:0,0,0,0,0
m500,control,0.9,distance,0,11474,9740,160,377
m500,control,0.9,distance,1,17140,16756,1474,445
m500,control,0.9,distance,2,3861,19559,200,520
m500,control,0.9,distance,3,1734,1888,33,262
m500,control,0.9,distance,4,4114,392,0,233
m500,control,0.9,normal_semantic,10,239,497,0,0
m500,control,0.9,normal_semantic,11,0,0,0,0
m500,control,0.9,normal_semantic,15,0,0,0,0
m500,control,0.9,normal_semantic,18,0,0,0,0
m500,control,0.9,normal_semantic,20,1,0,0,0
m500,control,0.9,normal_semantic,30,0,1,0,0
m500,control,0.9,normal_semantic,31,0,0,0,0
m500,control,0.9,normal_semantic,32,0,0,0,0
m500,control,0.9,normal_semantic,40,35768,44523,0,0
m500,control,0.9,normal_semantic,48,70,6,0,0
m500,control,0.9,normal_semantic,49,0,0,0,0
m500,control,0.9,normal_semantic,50,1926,3035,0,0
m500,control,0.9,normal_semantic,51,0,0,0,0
m500,control,0.9,normal_semantic,70,319,273,0,0
m500,control,0.9,normal_semantic,71,0,0,0,0
m500,control,0.9,normal_semantic,72,0,0,0,0
m500,control,0.9,normal_semantic,80,0,0,0,0
m500,control,0.9,normal_semantic,81,0,0,0,0
m500,control,0.9,object,125:1,0,0,1080,981
m500,control,0.9,object,137:3,0,0,3,8
m500,control,0.9,object,138:4,0,0,0,6
m500,control,0.9,object,138:5,0,0,1,41
m500,control,0.9,object,139:7,0,0,2,10
m500,control,0.9,object,140:1,0,0,2,5
m500,control,0.9,object,141:4,0,0,12,302
m500,control,0.9,object,141:5,0,0,11,30
m500,control,0.9,object,142:2,0,0,28,122
m500,control,0.9,object,142:3,0,0,66,8
m500,control,0.9,object,143:3,0,0,381,56
m500,control,0.9,object,144:2,0,0,0,0
m500,control,0.9,object,144:3,0,0,1,1
m500,control,0.9,object,144:4,0,0,0,0
m500,control,0.9,object,144:5,0,0,0,1
m500,control,0.9,object,145:1,0,0,0,3
m500,control,0.9,object,145:2,0,0,1,6
m500,control,0.9,object,146:2,0,0,2,27
m500,control,0.9,object,147:2,0,0,1,17
m500,control,0.9,object,148:2,0,0,6,4
m500,control,0.9,object,149:2,0,0,0,4
m500,control,0.9,object,149:3,0,0,1,0
m500,control,0.9,object,150:2,0,0,0,10
m500,control,0.9,object,150:3,0,0,0,7
m500,control,0.9,object,150:4,0,0,2,61
m500,control,0.9,object,151:1,0,0,1,1
m500,control,0.9,object,152:1,0,0,11,23
m500,control,0.9,object,153:30550,0,0,0,4
m500,control,0.9,object,153:30551,0,0,0,3
m500,control,0.9,object,169:1,0,0,255,96
m500,control,0.9,object_returns,0,0,0,8,109
m500,control,0.9,object_returns,1,0,0,40,253
m500,control,0.9,object_returns,2,0,0,93,168
m500,control,0.9,object_returns,3,0,0,248,559
m500,control,0.9,object_returns,4,0,0,226,109
m500,control,0.9,object_returns,5,0,0,672,218
m500,control,0.9,object_returns,6,0,0,580,421
m500,control,0.9,sequence,125,5513,9908,1080,981
m500,control,0.9,sequence,137,933,1069,3,8
m500,control,0.9,sequence,138,1194,1505,1,47
m500,control,0.9,sequence,139,1048,1582,2,10
m500,control,0.9,sequence,140,1493,1512,2,5
m500,control,0.9,sequence,141,4439,5695,23,332
m500,control,0.9,sequence,142,2451,2895,94,130
m500,control,0.9,sequence,143,2307,2466,381,56
m500,control,0.9,sequence,144,1595,1604,1,2
m500,control,0.9,sequence,145,1349,2381,1,9
