世界,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖世界数,数值单位,缺失或不可靠比例,无有效值帧或组比例,最小值,最大值,均值,P5,P25,P50,P75,P95,分位数区间最大宽度,缺失说明,来源,P5下界,P5上界,P25下界,P25上界,P50下界,P50上界,P75下界,P75上界,P95下界,P95上界
全部,A02,正常点占回波比例,全部原始帧,全部,帧,统计单位等权,3592,3592,3592,3592,128,比例或比值,0.0,0.0,0.000648513378449519,0.9949032585328148,0.9679752472194686,0.8821501929540645,0.9707169847961356,0.9825581863088199,0.9888853804862646,0.9928548281285815,0.0,无缺失,summary.json:全部:A02|normal_fraction|all_frames|all:observation_equal,0.8821501929540645,0.8821501929540645,0.9707169847961356,0.9707169847961356,0.9825581863088199,0.9825581863088199,0.9888853804862646,0.9888853804862646,0.9928548281285815,0.9928548281285815
全部,A02,正常点占回波比例,全部原始帧,全部,帧,世界等权（同一背景）,3592,3592,3592,3592,128,比例或比值,0.0,0.0,0.000648513378449519,0.9949032585328148,0.9679462205367476,0.8821501929540645,0.9706805859027272,0.9825688296329896,0.9888950319879947,0.9928548281285815,0.0,无缺失,summary.json:全部:A02|normal_fraction|all_frames|all:sequence_equal,0.8821501929540645,0.8821501929540645,0.9706805859027272,0.9706805859027272,0.9825688296329896,0.9825688296329896,0.9888950319879947,0.9888950319879947,0.9928548281285815,0.9928548281285815
全部,A02,正常点数,全部原始帧,全部,帧,有适用观测的帧等权,3592,3592,3592,3592,128,数量,0.0,0.0,85.0,128183.0,121122.16202672606,112566.0,118224.0,122319.0,124602.0,125436.0,0.0,无缺失,summary.json:全部:A02|normal|all_frames|all:frame_equal,112566.0,112566.0,118224.0,118224.0,122319.0,122319.0,124602.0,124602.0,125436.0,125436.0
全部,A02,正常点数,全部原始帧,全部,帧,统计单位等权,3592,3592,3592,3592,128,数量,0.0,0.0,85.0,128183.0,121122.16202672606,112566.0,118224.0,122319.0,124602.0,125436.0,0.0,无缺失,summary.json:全部:A02|normal|all_frames|all:observation_equal,112566.0,112566.0,118224.0,118224.0,122319.0,122319.0,124602.0,124602.0,125436.0,125436.0
全部,A02,正常点数,全部原始帧,全部,帧,世界等权（同一背景）,3592,3592,3592,3592,128,数量,0.0,0.0,85.0,128183.0,121122.14628232762,112566.0,118217.0,122336.0,124607.0,125436.0,0.0,无缺失,summary.json:全部:A02|normal|all_frames|all:sequence_equal,112566.0,112566.0,118217.0,118217.0,122336.0,122336.0,124607.0,124607.0,125436.0,125436.0
全部,A02,原始槽数,全部原始帧,全部,帧,有适用观测的帧等权,3592,3592,3592,3592,128,数量,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,0.0,无缺失,summary.json:全部:A02|slots|all_frames|all:frame_equal,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
全部,A02,原始槽数,全部原始帧,全部,帧,统计单位等权,3592,3592,3592,3592,128,数量,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,0.0,无缺失,summary.json:全部:A02|slots|all_frames|all:observation_equal,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
全部,A02,原始槽数,全部原始帧,全部,帧,世界等权（同一背景）,3592,3592,3592,3592,128,数量,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,0.0,无缺失,summary.json:全部:A02|slots|all_frames|all:sequence_equal,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
全部,A02,实际回波占原始槽比例,全部原始帧,全部,帧,有适用观测的帧等权,3592,3592,3592,3592,128,比例或比值,0.0,0.0,0.9013214111328125,0.9999923706054688,0.9550425119548704,0.906982421875,0.942474365234375,0.9640731811523438,0.9682540893554688,0.9824905395507812,0.0,无缺失,summary.json:全部:A02|visible_fraction|all_frames|all:frame_equal,0.906982421875,0.906982421875,0.942474365234375,0.942474365234375,0.9640731811523438,0.9640731811523438,0.9682540893554688,0.9682540893554688,0.9824905395507812,0.9824905395507812
全部,A02,实际回波占原始槽比例,全部原始帧,全部,帧,统计单位等权,3592,3592,3592,3592,128,比例或比值,0.0,0.0,0.9013214111328125,0.9999923706054688,0.9550425119548704,0.906982421875,0.942474365234375,0.9640731811523438,0.9682540893554688,0.9824905395507812,0.0,无缺失,summary.json:全部:A02|visible_fraction|all_frames|all:observation_equal,0.906982421875,0.906982421875,0.942474365234375,0.942474365234375,0.9640731811523438,0.9640731811523438,0.9682540893554688,0.9682540893554688,0.9824905395507812,0.9824905395507812
